2800000006	Matiyu
2f0a0d0093	Ki ta, naki kina yi fahariya zan wa yadda a hei na. U anita hei naki, Uki tei naki ni gwalgwadon wu yambu kpe wa Irji a ter ki tei wa ani kai niyi.
2f0a0e0073	Ga kita kina tei zarbabi tumbu na, niwa ki ye kai niyi wa kitayi kina wu mumla wa kiye ni yi, ni bisharar Almasihu.
2f0a0f0091	Kina wurwo ni sur zan ni kima ni du bari na. wa hei naki, u ki yo sur nibre dukpayeme du tsar bi nikon dumu du kara fadada gbugbu'u ni du wawu'u.
2f0a10006c	Wuki yosur ni wayi, waki gni bishara hei ni gbangban mu zan wubi, kina wur wo ni tundu Rji niko bubu wurina.
2f0a110032	“Wundi wa ani wurwo ni surma du wur ni duRji”.
2f0a120064	Ana kohani no tuma ni wawu ba'a yardajj na. U ani hei naki du de du heindi waRji mba a kpayeme niwu.
2f0b01003c	Me ya bi vun sur ni me niti inkbra ko ni he bi vunsur ni me.
2f0b020092	Me tin ngun ni tu bi. Igun iri whu Rji ni tubi wa me yo yu ni yi ne mi Gran ni Lilon riri. me na yo yu ni gabatar ni friwa wu tsa tra ni Almasihu.
2f0b030071	Me tin sisir ni tun bi wa wan a gur Hauwa'u ni ta da wunma. a ha naki ndu mrei bi ni kauce janji ni gre Almasihu.
2f0b0400bd	Na hi rin nita ye na krin dubun Yesu kanka ni wa kitini yi nitu blantrama bi kpa ruhu ri kan wa bi kpa ko bi kpa tra Rji latre ri kan na waki kpa. ki kpayeme wa biti ne kpebi ti a mlannayi.
2f0b05003f	Me na he no kogona ibrun bin ba yo ba ngazani nekunbi ndun Rji.
2f0b06005b	Ko ba na tsrome na me tre, me na rasa horowa tsro na ko ta i gun rime ikpe ki lah ni yi wu.
2f0b070055	me ti la' tra wa me yo tumu ni si (kaskata) na gber yin? melah tre Rji ni yiwu menge.
2f0b08003a	Me vun brun Ikisiya ni kpa kpe ba zo, ba niwu na ti chucu.
2f0b09009d	Bi to wa me ha ni yi me toyi ni me bi wa mena lah ne mre vanyi wa baye ni makidoniya ba ha ndimu na me koge me zintunmu nikpa idimu niyi me yonza ni ti na yi
2f0b0a0048	A janji Almasihu ha ni me na, sun ni gbanbi gbre sanmu ni me mame akaya.
2f0b0b001f	A ngye? ni mena sunyi na Rji to
2f0b0c0058	I kpe me ti me yonza, me ti naki me nhan to bi ba nsu to na kita kpen wa ba gbre ni nwu.
2f0b0d0052	Irin Idin bi mazani babi tice bi ti ndun gyru. ba no kama kamar mazanni Almasihuna
2f0b0e004f	Wa yi na kepn sisar ne mena ibrji ne no kamar na rju kamar mala'ika wa ni kpan.
2f0b0f0079	Anaki ki kle a kpe wu mamaki na ni bi gra ba no kamani ba ba'ba gra bi ti ndindi bun, a kle ba ni ha ridimba nkpe wa bati
2f0b100060	Me karah lahi ndum rin yin zato me ruruma. Bita ti zato naki bi bame me irurume ni gbre sa fime.
2f0b110057	Nikpe wa me lah ni gabagadi me na gbresa nitra kpe wa Baci kpanyena. me na me ti ikbra.
2f0b120034	Ndin bi ba bra ba gbresa ni tun kpa me me gbresa me.
2f0b130040	Bi grin ni bi shutun bi ti na bi ti kbra ni bin to (masuhikima).
2f0b140082	Bi vun sur ni ndi wa nibayi bi grah. idan a kbanyin sar na ti ndu ni yi ni tun ribatun ma, da, ba tuma nayi na wruyi ni takpa shi.
2f0b150078	Me lah ni yi wuki ji sha ki ha ni iso (weak) niti na bam. ko naki nda rin bu ni gbre sa me tra na me ti kbra ne gresame.
2f0b160051	Ba Yahudawa? me ha na ki ba ha Israilawa? me ha naki ba mren Ibrahim? me ha naki.
2f0b1700bb	Ba gra Almasihu? me tra na (me na ha ni sormu na) me nan ba me ti ndun (Tukur) za ba wawu, me rin mikho wu tro ndi (kurkuku) za ko anh ba izee me ba lansor, shishinmu (hudura) kyu brabra.
2f0b18005e	Ni wo mre Yahudawa igun ton (sunbiy) ba zee me gbagba gun se' thra ni thewn (arba'in ba daya).
2f0b1900aa	Kun thra me kpa zee ni me ni kunkro inku rin ba tame ni tata. nkun thra me ti haderi Jirgin ma me ton cun ni kpa (dare da yini guda) ni me takpo ma tsutsuma ni min kpoma.
2f0b1a00b9	Me ti yah tsar ni min hadari koguna, ne miha daribi ywen ni me hadari ndi ne hadari alumai min gbu ni me hadari min nji ni men hadari teku (tsotsoma) ko ta kpoma ni me mrevanyi bi tice.
2f0b1b0096	Me to tunmu ni mindu itukuru ni me sor wu kikle yah (ni me sor wuyah) ne min ti chun ba kurna, ni mi yun ni lah ma ni min bran vunsor min si ni gbren.
2f0b1c0057	Ni kogon kpe wa wu, nkpi ha ni tunmu ko ni ton rime don tamre mu nitun Ikilisiya wa wu.
2f0b1d004e	A ha kwu-kpa wa ni ha kwu-kpa ni tun ba na” ba yo ha ni kbun za me na krina?
2f0b1e003c	Me ta ni ha gangbe, me gangbe ni kpe wa kungremu (kasawata).
2f0b1f004b	Rji wu Baci wu titinbu Yesu wa amle wu gbre tuntur, nitunki me na tin cena.
2f0b200064	Ni da mascu Gwamna wa a he nime kbinci ni zama in chun Aritas a noba gban ngbu Damasku na fun wa wu.
2f0b210048	Ni ta do ni me sisen ba chunre ni kogon g'rlu gbu, me gbun gblu ni wo ba
2f0c01005f	Ani bi dume wur wo ni sur, U ko ana hei ni rubar kpe na. U, me tzirni waba yoyi ni ruyoyi Urji.
2f0c02007e	Me tondirini Baci, wasema wulon don tzia wa a wuce ko ahei nikpo ko ana ukpa me na to na Irji wa ato ba ban hi ni shulu wutra.
2f0c030045	Ume metondiyi ni kpa, ko ana hei ni kpa na, me tona, Rji wawuyi a to.
2f0c040043	Wa ba hei ni Firdausi da wo madaukakan itere wa bandi na ani ya La.
2f0c05005a	U ni tundi biki, me gyir, Uni madadi tumu me na wurwo ni kpamu na'u ani heini kumamancimu.
2f0c0600a2	Ume ta tere di me wurwo ni kpamu, ana wauta na, u meta la tere wu janji ma. Me na kpanyeme ni ta wurwo ni kpamu, ni duri du bame zan kpe wa to, ko kpe wawo ni me.
2f0c0700b5	U wame son niguje wurwo ni sur niwa me ban tumu name zan ka ba ni gagaruman ruyoyi. Ninason ni Zutuna, bane kpe wu mikpa mu, wu ver ibni a wahalshe ni me dume na son ni santu barna.
2f0c080029	Ume breRji teikpu tra ni du wur le ni mu.
2f0c0900ab	U watre nimu, “Alherimu a tsra niwu, don Iko no no ni kimamaci hei naki” wa naki ani tsra dume ti ni wur woni suron ni tu reshi gbegblen mu u iko Baci ka son ni kpamu.
2f0c0a00a1	Wa hei naki me kpanyeme ni tu gbengblen Baci ni mi kumamanci, ko ni mer, ni matsololi ko ni jarabobi, ko ni nawaya. Ukonitan me raunana, me hei ni gbegblen naki.
2f0c0b008d	Ume son na me ndi wa anat kpena wu vu me ni gbegblen nitu naki, wa wuna tzi wo nimu. Ume na kuyer nibiwa ba yobani mir ma bana ume na kpe na.
2f0c0c0071	Wu cikakkaku alamunwu mir ko ma ahei ni tsakonin mbi, ni son u vu surin wa a alamu ni ban mamaki ni ndu bi barma.
2f0c0d008a	Wu me tei hei ni son wa ana u son na bur Ikilisiyoyi na, wame na hei ni son wu matsala ni yiwu na? Bi ka wurle ni mu ni la tre yi wa meti.
2f0c0e00b8	To mba me hei ni ton wa me ye niyi ni ve wutra. mena hei uya niyiwuna, me na wakpe wubi na U me wa yi. Waannabina dumir duba wa kpe ni ba temba na wa ani bidu ba ti ni han kpe wabi wa.
2f0c0f0072	Me gir nihan kpe wabi wa, anitahe wami ka suron mu no ume ta kpayeme, ni yi ni suron riri u bi kpayeme nime fi me?
2f0c100060	Wa hei toki, mi na nawaita ni yiwuna. U a hei naki wa mendiwu dabara, U me yi me vuyi ni gur ye.
2f0c11002c	Me kayi nyi ni kon biwa me tur ba ye niyiwu?
2f0c120072	Me tur Titus du ye niyi ndi tur vayi rima du hu. U wa me tur Titus duye a kma yi nyi, anahei ni kon riri kizre na?
2f0c13006e	Bi ya nitonyi wawu'u, wukikle tumbu ni shishi bi? U nishi shi Rji nide Baci ki hla kpe ni yiwu du fi gbegblen.
2f0c14012f	Ume ti sisir ndi me taye me na to yi na wa me son na. Me ti sisir wa bina to me na na wa bison. Me tei sisre u me taye me na feye nawa me son na. Me keisisre wu biyi me bina to me na wa bi son na. Me ti sisir bafe gbi sur ni gurshi ni son wu yi, ni yo sur wu son kanka, ni tere toto, ni zutu ni yamutsi.
2f0c1500d8	Ume tei sisre me ya ni kogon wa me ye, Rji mu ani ya da kaskan to nime ni koshishibi. Ume tei sisir wa me son ni gbi suron nincli gbugbu'u wa ba nla tre na wu ziza'a ni wa mba nifaskanci nidu u yo sur ni waba tei na.
2f0d010048	Wa yi nku wu utra me ya ni yi nito ko anh nmer ni iyu shaida ha ko iyra.
2f0d020091	Me tra ntra nmu wu nkogo ni bi ban tin lahtra ni brumban nto me ha ni yin nkun wu ha. me sar ti lah nwu, me ta kbeye, me na kpa leh ni yi nwu na.
2f0d030082	Me lah wa ni yi wu bi wa bi shaida Almasihu ni tun tra yu bi wa nwu na kun knre na ye ni yina ta tin yi a ha ne gbengble ni me bi.
2f0d04008c	Ba giciye wu a hama ni gbegblen, ahei ni rai ni gbegblen Rji. Kita me ki hama ni gbengblen ni mi ma, ama ki kii ni gbengblen Rji ni min mbi.
2f0d050096	Bi nka tsra kpanbi to kan bi ha ndindikoyosur Bi tin ni tu tsra. Bina mleya to yesu Almasihu ha ni meba na? a ha ni umebi nse ko bina kpa mye ni yina.
2f0d060028	Me sun ndu yi to, kinah joku ni tsra na.
2f0d0700a4	Me bra ni Rji ba na toyi be nkurhoku na Ra don me hra ni tsro yin ni tin na bi nrin tsranba. Ko na yi me bra ti kpewa abi ko dindi Ko ni ha kiti na ki inrhoku tsra.
2f0d080038	Ki na nya tin kpe ni krin ni dindin na ki ki tin ndindi.
2f0d09003f	Kin gir bubu ki kunre ba nka kre gbangba. Ki bra nun yi ti kle.
2f0d0a00ac	Me anh kpe bi yi tu me ne ha ni yina, inda me ta ye, me ta ye ka ha nimu tilas me kati yin yah. me na nso ti ndu gbegblen wa Baci ni meni tzuyi nhu a na wa me zee gbel bina
2f0d0b0082	Inkle ma nmre vayi, tse firin mlen sur bi tin, ni ya bramu ni mle sun kpa bi tin, sun ni si sor Rji sunbu mi si sor ani ha ni yin.
2f0d0c001c	Cin kpabi tsatsra ni funkpa.
2f0d0d001b	Indi bi whu Rji cin kpanbi.
2f0d0e005b	No tibi Baci yesu Almasihu ni son ma Rji, ni hada tun ruhu wu tsratsra No tani he ni kogon.
300000000a	Galatiyawa
3001010074	Bulus, indji u toh du toh du mu, ana rji ni ndji na, naki a rji ni Yesu Almasihu ni Irji Bachi wa a rju'u ni mi be -
300102005d	Ime ni mri vayi mu wa ba hei ni me ni wayi, misi han ni yu'u iklisiyoyi wa ba heini Galatiya.
300103004b	Zizi ye ni yu'u ni sun si rji ni Irji Bachi mbu ni Bachi mbu Yesu Almasihu.
300104005b	Wa ano tuma nitu lahtre mbu, nda chu ta rju ni meme ngbungblu yi, ni mri Irji ni Bachi mbu.
300105001e	Ninkon he uma hi klekle. Amin.
3001060093	Mi manji ma wokran kpukpome wa bi kma hu nkon ri gbagbla me hi ni itre ri kan naki mi manji ma wokran yada bi kabi ni wa ayo yi ni zizi u Almasihu.
300107005f	Itre ri na hei na naki, indji bari wa ba jin wa yu ni ye, ba son nda kpah tre Almasihu ti meme.
300108006a	Naki kita ni u to ndu Irji rjini shu nda hla tre ri kan ni yu ni wa kita ki duba ni yu'u, ba hla ndi kima.
3001090072	Na yada ki hla ni yiwu ni mumla, zizan mi si hla ni yiwu, inde ndji ri a la dub itre ri kan ni wa bi kpa ba hla'u.
30010a0090	Zizan misi wa shaida ndi ko u Irji? misi wa du ndi duba kpa yeim ni me? inde zizan mi sima ndi dun ndji kpa nyeme nime, i mina gran Almasihu na.
30010b0049	Mi son du yi toh fa mri yah, itre wa misi dub ni yiwu, ana hi u indji na.
30010c004f	Mina kpa ni ndji na, indrjori na tsro me na, nakima Yesu Almasihu'a hran ni mu.
30010d006a	Bi riga di wo na mina hei nimi Yahudawa, ndi ta ti iklisiya Irji yah kpukpome zan bari di kpa ba tie meme.
30010e0044	Mi ta guchi ni Yahudawa ba zan bari fie me ni zren ba tti mbu u sen.
30010f0049	Naki ma Irji toh a bi du chu me ni ne yi mu rju nda yo me ni mi ndindima.
3001100060	A tsro ta ivren ma, dume dub ni biwa bana toh Irji na. Gbagbla mi na suron mu ni nanma ni yi na.
3001110082	Nakima mina hi ni Wurushelima na ni bi wa ba guchi hi toh ndu nimu na. Naki ma mi ka yi ni Arabiya, niki me ka k'ma ye ni Damasku.
3001120061	Naki ma ise tra a kle, imi hi ni Wurushelima ndi mi toh Kefas, mi sun ni yiwu ivie wulon don ton.
3001130058	Niki mina toh ko indji ri na ni mi mbi ton du na, se Yakubu ni kagrji ma vayi Bachi mbu.
3001140041	To ba ni k'bu Irji mina si ti ce ni tu ikpe wa mi han ni yiwu na.
3001150029	Niki mika hi ni nklan Suriya ba Silisiya.
300116005a	Ni nton kima indrjo na toh me ni shishi ni iklisiyoyi Yahudawa wa ba he ni mi Almasihu na.
300117005f	Nakima baka woh ndi, ndji wa ta ti ta yah, zizan asi dub kponji tre wa ana son da kpa tie meme.
300118001c	Basi no Irji ninkon nitu mu.
3002010068	Nakima, u ise wlon don nzah a kle, mi ka k'ma hi ni Wurushelima bu Barnabas, mi ka ban Titus ti'a ni me.
30020200c4	Mi k'ma hi don Irji tsro me dume k'ma hi. Se mika tsro ba duba tre wa mi si tie ni mi bi kora. Mi tre ba ni yayib ni bi wa ba bi ninkon, du ba toh ndi mina si tsutsu na, ko mina tsutsu u migyen na
300203004c	Nakima u Titus, wa ahe nime a Bahelini ba you ni gbengblen duba yo nji niwu.
3002040092	Itre i lunde nimi mri vayi bi ce a, baka ye ni mi mbu ni ya y'bi duba toh yanchi wa ki he niwu nimi Yesu Almasihu. Ba son ndi ba k'ma ta tie gran,
3002050053	Naki, kita kina no ba tumbu ko ni nton ri na, u njanji tre ka krie ba sake ni yu'u.
3002060073	Naki, baba biwa ba toh babi ndindima, bana zo me ni kpe na, ni bi son tumba, Irji na kpa ndji wa indji ba son u na.
300207007d	Nakima baka toh ba ban dub tre ne ni bi wa bana you nji ni bawu na, na yada ba no Bitrus dub tre ni biwa ba yo'u nji ni bawu.
3002080079	Naki, Irji wa asi tie ndu nimi Bitrus ani toh ndu hi ni biwa ba yo'u nji ni bawu, naki asi tie ndu nimi mu hi ni bi kora.
30020900ee	Ni Yakubu, Kefas, ni Yohana wa ba toh ba baba i bi wa ba meh iklisiya, baka toh ndindi wa ba ban nne, ba ka nota wo ko ri u wa ki katu mbi ni Barnabas, ba tie naki don duta ki hi ni bi korah, u baba baka hi ni bi wa ba yo'u nji ni bawu'a.
30020a0045	Baka son ndi duta ri mre bi ti yah i meme mi he ni mre u tie naki me.
30020b004e	Da Kefas a hi ni Antiyok, mika sen nyu niwu ni shishi ma domin wawu i lah tre.
30020c00b9	Kefas azi ri biri ni bi korah ba, indji bari baka ye ni Yakubu, da indji biyi ba ye, wa ka dome ni ri biri ni ba, nda chu tuma rju ni bikorah asi klu sissri ndi bi wa basi wa yo'u nji'a
30020d005c	Nakima ibru Yahudawa wa ba he niwu ba hu meme nkon ma. Nakima i Barnabas me aka hu meme mba.
30020e00cf	Da mi toh bana hu njanji na wa ahe ni mi tre, mi hla ni Kefas ni shishi mba wawu mba'u inde wu u Bayahudi, u wu si zren na bi kora na, wu ka zren na Yahudawa, ni he wu yo'u bi kora duba k'ma tie na Yahudawa?
30020f0038	Kita biwa ki Yahudawa ni ngrji ana bi kora bi lahtre na.
3002100107	Bika toh indrjo na gbuj'bu ni ndutron na. Nakima i ba gbuj'bu nitu njanji ni mi Almasihu. Ki ye nimi Almasihu Yesu don ki gbuj'bu ni njanji ni mi Almasihu Yesu don ki gbuj'bu ni njanji ni mi Almasihu, ana he ni tu ndu tron, don indu tron ba ndji wa ani gbuj'bu'a.
3002110076	Inde ki wa Irji, iki gbuj'bu ni mi Almasihu, Ki toh tumbu bi latre kena, Almasihu hi indji u lah tre mu? Ana njanjina.
3002120065	Inde mi la yo suron mu nitu tron, yo suron wa mi yo'u ni gon, mi tsro tu mu, mi indji u tron ce kena.
3002130033	Nitu tron mi kwu ni tron, dume mi zren irin u Irji.
30021400c3	Ba kpan me rju kukro ni Almasihu, ana me i misi zren na, aman ahi Almasihu si zren ni mimu. Izren wa misi zren zizan'a ahi u kpah, misi zren ni njanji u Vren Irji wa a son me nda no tuma ni tuma.
300215005d	Mina chu ndindiIrji zi kosan na, inde zren whewhre ni he riba ni tron, u Almasihu kwu migyen.
3003010076	Biyi Galatiyawa ruru! Ahi nha ka meme mre yo ni yiwu? Ana Yesu Kristi wa ba kpa wu ni kunkro ba tsro ni shishi mbi na?
300302006b	Mi son ndi mi toh kpe i he ni yi ni kangrji bi kpa Ibrji tsatsarka ni tu ndu doka, ko nitu njanji wa bi wo?
300303005f	Ruru mbi a gbugbuwu nakima? ni mumle bi kpa Ruhu ndindi'a, nakima zizan'a bi k'ma hi ni mi kpa.
300304002c	Bi toh kpi gbugbuwu migyen, hra me a migyen?
3003050068	To wawu wa a no yi Ruhu tsatsraka ni ndu bi ikoh ni tsutsu mbi, atie ni tu ndu tron, ko ni wo ni njanji?
300306003d	Ibrahim a kpa njanji u Irji, u ba bla yo ni matsiyi ndindima,
3003070035	Ni nkoh yi bi toh biwa ba kpa njanji, ba mri Ibrahim.
3003080090	Itre Irji a guchi ya hi ni ko shishi ni njanji Irji ni kpa bi kora chu wo, ba du bi tre ni Ibrahim ni sen mu: Ni mi me bi kora wawu ba kpa lulu.
3003090045	Nakima bi wa ba kpa njanji ba bi lulu ni Ibrahim me wa wu'a hi njani.
30030a00b6	Ba hla biwa ba kpa nyime ni ndu tron, ba nha zi ni mi imbe u tron, ndi ba hla indji wa ana kri nitu kpe wa ba nha ni mi imbe u tron na, kuma nda tie ba wawu'u na ani kpa mre meme ma.
30030b0060	Zizan'a ahe ni kpan Irji na kpa ndji chuwo nitu tron na, naki indji u ndindi ni son nitu njanji.
30030c0061	Doka na rji ni mi njani na, nakima inde wawu wa asi tie kpie biyi ni mi tron, ani son ni mi tron.
30030d0071	Kristi a chu ta rju ni lah tron, nda k'ma tie na ba hla wu ni tu mbu, na ba nha zi'a, ba hla wa ba klo ni kunkro.
30030e006e	Nakima lulu wa ahe ni mi Ibrahim aye ni bi kora nimi Kristi Yesu don duta kpa yo yiwu Ruhu ndindi nimi njanji.
30030f0068	Mri yayi, mi si tre nitu ka'idodin di, inde indji ba kpanyime ba indji wa ani wru hlega ko baka sru tia.
3003100099	Zizan'a ba hla lulu ni Ibrahim baba kutra kahlan ma. Mina tre kahlan na ni mre gbugbuwu, nakima ahi riri ni kangrji ma ni kutra kahlan me wawu hi Kristi.
300311005d	Zizan'a mi hla wayi itron wa aye ise 430 ni kogon ana wru chu yuu Ibrahim wa a hla ni sen mu.
300312006d	Don inde gadon ye ni tron, nakima ana ye nitu chu yuu na. Nakima Irji a ban no Ibrahim migyen ni tu chu yu'u.
300313009f	Angye sa ba no tron, ba sru tia ni tu lahtre, se kutra kahlan Ibrahim aye ni biwa ba chu yu'u ni bawu. Ba kaddamar ni gbengblen tron ni tu Maleku ni wo tsutsu.
3003140049	Zizan de u tsutsu ni yi nufi indji gbugbu'u ana riri na nakima Irji riri.
300315007e	Itron ani sen nyu'u ni chu yu'u Irji nakima? Ana he nakina! Inde ba no tron wa ani iya no dri, gbigbi ndindi ani ye ni tron i.
300316008c	Nakima imbe a tsro kpi ba wawu'u ni mi lahtre. Irji tie kima du chu nyu ma u kpa chuwo mbu ni njanji nimi Yesu Kristi ano biwa ba kpa nyime.
3003170051	Nakima njanji nimi Almasihu aye, ba tro ta nda krju ta ni tron ye ni rah najinji.
3003180046	Nakima itron a guchi hra se Kristi a ye, du ba kpa ta chuwo ni njanji.
300319002e	Zizan njanji a ye, kina na lah he ni mi guchi.
30031a0032	Wawu'u mbi bi mri Irji ni njanji nimi Kristi Yesu.
30031b0040	Wawu'u mbi wa ba ngla yi nimi Kristi, ban Kristi sru ni kpa mbi.
30031c0067	Bayahudi ni Bahelini ni gran ko wa ana gra na, ba lilon ka iwa, wawu mbi, bi riri me ni mi Kristi Yesu.
30031d0047	Inde bi wu Kristi, bi u kutra kahlen Ibrahim kena, bi gado ni chu yu'u.
300401005b	Mi tre ndi magaji ahi vren, bana he ni nkankah ni gran na, inde wawu hi wa ahe ni kpi wawu.
3004020052	Nikima, ahe ni mi guchi bari, ni biwa ba kpa nyime hra se ni nton wa Itima a kazi.
3004030042	Nakima kita me inton wa ki he mri, ba njita ni mi itre u gbungblu.
300404005a	Naki ma da inton ati yereyere, Irji ton Vren Ma wa, iwa a ngrji wu, ingrji ni nton u tron.
3004050040	A tie naki don du chu biwa ba he nimi tron chuwo, don ki mri ma.
3004060066	Don ki mri Irji toh Ibrji ndindi u Vren Ma ni mi suron mbu, Ibrji ndindi wa ani yo ndi Abba Bachi mbu.
300407004b	Iki sa wu wuna gran na wu u vren. Inde wu u vren, naki wu'u magaji ni Irji.
300408005b	Ni sen bina toh Irji na, bina gran ni Irji wa bana he ni vrie na, irji bi wana u njanji na.
30040900a1	Ama zizan a wa bi toh Irji, i zizan Irji toh yi, a ngye sa bi lah k'ma hi ni kaidodi wa bana he ni gbengblen ni du na? Bila ni son ndi bi k'ma tie gran u mum'la?
30040a002a	Bi kiyaye ivie, i hwa bi sa ni nton ni se.
30040b0047	Sissri ni time ni yiwu, sissri ni time na di miti ndu ni mibi u migyen.
30040c0043	Mi bre yi mri ya du yi he na ndi mi he'a, na ndi mina he na u bi'a.
30040d0039	Nakima bi toh da lilo u na nmakpa mika dub tre ni mum'la.
30040e0095	Naki na nma kpa mu du yi ri ni tsra, bina kpa me stri na, bi na tru me yoga na. Nakima bi kpa me na Maleka Irji, na ndi me yi mi Kristi Yesu ni tuma.
30040f0068	Nakima zizan ingyiri mbi'a he ni ntsen? Don mi hla ni yiwu, inde ana ni tie, bina ju w'lo shishi mbi ne.
3004100030	Mi k'ma tie wu kran yi wa mi hla njanji ni yiwu.
300411004e	Basi wayi, ba ni ndindi na, basi son du ba ga ta tie nkanka ni yi du yi hu ba.
3004120039	Abi du yi ta yo suron ni kpi ndindi, ko mina he ni yi na.
3004130064	Mri mu bi tsitsa, ni tu mbi mi he ni mi ilo u tie luma na yi ine u ngrji, se Kristi a son ni mi mbi.
3004140055	Bana tre ndi mi he ni yi zizan'a, mi ni k'ma lan mu ti don mi he ni damuwa ni tu mbi.
3004150055	Bika hla ni mu, biyi wa bi yo suron mbi ye ni mi tron, bina wo kpi wa itron a tre na?
3004160063	Ba nha zi ndi Ibrahim a he ni mri lon hari iri a vren gran, u ri a vren iwa wa ana anihi iwa u koh.
3004170072	Ikpi u ban yah ni wa yi, ivren u iwa u gran ba ngrji ni ko u kpa, ama ivren iwa u koh a, ba ngrji u nitu chu yiwu.
300418008a	Ba ya tsro ikpi bi yi ni koh nayi. Imba biyi ba he na chu yiwu hari. Chu yu rima ahi igblu sinayi. A ngrji mri na igran, wa u hi Hajaratu.
3004190075	Zizan'a Hajaratu wawu hi igblu sinayi wa ahe ni Arebiya. Ahe na Wurushelima u ziza'a, don ahe ni mi gran baba mri ma.
30041a0031	Ama Wurushelima wa ana gran na, wa wu i hi yimbu.
30041b00ba	Na ba nha zi, U ka ngyiri u wu iwa u krju, wa u na ngrji to na. Wu ka za di ti kinkla suron, u'wa u na yi nne u ngrji na. Don mri iwa wa ana ngrji na ba gbugbuwu zan iwa wa ahe ni lilon.
30041c0043	Zizan'a mri ya na ndi Ishaku he anaki kita ki he na mri u chu yu'u.
30041d006c	Ni toh mu wa ba ngrji u ninkon u kpa, a ta tie u wa ngrji u ninkon u Ibrji ndindi yah, ahe naki hra zizan'a.
