0100000007	Genesis
31010500b7	he decided long ago that he would adopt us to be [as though we were] his own children because of what Jesus Christ [has done]. He decided to do that because it pleased him to do that.
31010600dc	He did it in order that we would praise him for acting very kindly toward us in a wonderful way that we did not deserve. He did it because of our relationship with his beloved Son {[one, who is also God, whom he] loves}.
31010700f9	When the blood of Christ [flowed when he died] [MTY], [it was as though] he paid a price to free/save us [from the guilt of our sins]. [That] ([provided a way/made it possible]) [for] God to act very kindly toward us to forgive us for having sinned.
3101080071	He acted very kindly toward us and enabled us to become wise about many [HYP] things and to understand his truth.
31010900e3	He has enabled us to know the things that he had planned secretly (OR, that he had not revealed to anyone yet). He did that because he wanted to do that, and because he planned to do that by means of the things Christ would do.
31010a00e8	God planned that at the time that [he appointed], he would unite all things/beings in heaven and all things/beings on earth (OR, all beings in heaven and all things on earth), and cause Christ to be the one who will rule them [MET].
31010b010d	Because of our close relationship with Christ, God has also chosen us [(inc)] (OR, us [(exc)] Jews) to receive what he has promised [to give] us. He decided long ago to do that. It was exactly what he planned. He accomplishes everything exactly as he plans and desires,
31010c0101	in order that we(exc) Jews, who confidently expected the Messiah to do great things for us before the non-Jews expected such things (OR, we [(inc)] who were already confidently expecting Christ [to do great things for us]) will praise him for his greatness.
31010d012c	You [Ephesians] also heard the true message, the good message about how God saves you. [People] put their seal on something to show that [it belongs to them]. Similarly, when you believed [in Christ], God [showed that you also belong to him by sending you] the Holy Spirit as he promised to do [MET].
31010e016d	The Holy Spirit is [like] [MET] a (deposit/down payment). That is, he (guarantees/assures us) that [we will receive] all that God has promised to give us, at the time when God will give to those who belong to him [MET] everything that [Christ] freed us to receive. [God also assures you that you belong to him], in order that you would praise him for his greatness.
31010f00a0	Because of [what God has done for you], and because [people] told me that you continue to trust in the Lord Jesus and that you love all those who belong to God,
3101100060	I thank God for you constantly [LIT, HYP]. I (mention/pray for) you constantly, whenever I pray.
31011100c5	[I pray] that God, who is the glorious/wonderful Father of our Lord Jesus Christ, may cause his Spirit to make you wise, and that his Spirit will reveal [God to you] so that you may fully know him.
3101120179	And I pray that God would enable you to understand [MTY] his truth, in order that in your (inner beings/hearts) you may know the things that we believers should confidently expect to receive because he chose us [to be his people]. And I pray that you will know how God will bless his people in a very wonderful way [when we finally receive] all that he has promised to give us.
3101130080	And [I pray that] you will know how very powerfully [God helps] us who continue to trust [in Christ]. He works powerfully for us
31011400a7	just like he acted powerfully for Christ when he caused Christ to become alive again after he died, and put him in the place of highest/greatest honor [MTY] in heaven.
31011500b5	[There], Christ is the supreme ruler over every powerful spirit of every level of authority. His rank is much higher than any powerful spirit can receive, not only now, but forever.
