2800000005	Matei
38030500a0	nu prin fapte de dreptate pe care le-am făcut noi înșine, ci, potrivit milei sale, ne-a mântuit prin spălarea regenerării și înnoirea prin Duhul Sfânt,
3803060059	pe care l-a revărsat din belșug asupra noastră prin Isus Hristos, Mântuitorul nostru,
3803070079	pentru ca, fiind îndreptățiți prin harul său, să fim făcuți moștenitori, potrivit cu speranța vieții veșnice.
38030800fc	Această afirmație este credincioasă și, cu privire la aceste lucruri, doresc să insistați cu încredere, pentru ca cei care au crezut în Dumnezeu să fie atenți să păstreze faptele bune. Aceste lucruri sunt bune și folositoare pentru oameni;
3803090086	dar evitați întrebările nebunești, genealogiile, certurile și disputele despre lege, pentru că sunt nefolositoare și zadarnice.
38030a0040	Evitați un om fățiș, după o primă și o a doua avertizare,
38030b0051	știind că unul ca acesta este pervertit și păcătos, fiind condamnat de sine.
38030c008d	Când voi trimite la voi pe Artemas sau pe Tihicus, să vă sârguiți să veniți la mine la Nicopolis, căci am hotărât să iernez acolo.
38030d0057	Trimite repede pe Zenas, avocatul, și pe Apolo la drum, ca să nu le lipsească nimic.
38030e008e	De asemenea, poporul nostru să învețe să întrețină fapte bune pentru a satisface nevoile necesare, ca să nu rămână fără rodnicie.
38030f0079	Toți cei ce sunt cu mine vă salută. Salutați-i pe cei care ne iubesc cu credință. Harul să fie cu voi toți. Amin.
3900000007	Filimon
390101006b	Pavel, prizonier al lui Hristos Isus, și Timotei, fratele nostru, lui Filimon, iubitul nostru colaborator,
390102005b	iubitei Apfia, lui Archifos, tovarășul nostru de luptă, și adunării din casa voastră:
390103005e	Harul și pacea să vă fie vouă, de la Dumnezeu Tatăl nostru și de la Domnul Isus Hristos.
390104004a	Mulțumesc totdeauna Dumnezeului meu, pomenindu-vă în rugăciunile mele,
3901050072	auzind de dragostea voastră și de credința pe care o aveți față de Domnul Isus și față de toți sfinții,
3901060086	pentru ca părtășia credinței voastre să se întărească în cunoașterea oricărui lucru bun care este în noi în Hristos Isus.
390107007e	Căci avem multă bucurie și mângâiere în dragostea ta, pentru că inimile sfinților au fost înviorate prin tine, frate.
3901080058	De aceea, deși am toată îndrăzneala în Hristos să vă poruncesc ceea ce se cuvine,
3901090085	totuși, din pricina dragostei, mă adresez mai degrabă vouă, fiind unul ca Pavel, bătrân, dar și prizonier al lui Isus Hristos.
39010a005e	Mă adresez vouă pentru copilul meu Onesimus, căruia i-am devenit tată în lanțurile mele,
39010b0049	care odinioară vă era inutil, dar acum vă este de folos vouă și mie.
39010c0044	Îl trimit înapoi. Primiți-l, așadar, pe el, adică pe inima mea,
39010d0080	pe care am vrut să-l păstrez cu mine, pentru ca, în numele vostru, să-mi slujească în lanțurile mele pentru Buna Vestire.
39010e007b	Dar nu am vrut să fac nimic fără acordul vostru, pentru ca bunătatea voastră să nu fie ca de nevoie, ci de bunăvoie.
39010f006a	De aceea, poate că a fost despărțit de voi pentru o vreme, pentru ca voi să-l aveți pentru totdeauna,
390110009c	nu mai ca sclav, ci mai mult decât un sclav, un frate iubit — mai ales pentru mine, dar cu atât mai mult pentru voi, atât în trup cât și în Domnul.
390111004e	Deci, dacă mă socotiți părtaș, primiți-l pe el cum m-ați primi pe mine.
3901120058	Dar dacă v-a făcut vreun rău sau dacă vă datorează ceva, puneți-l în contul meu.
390113009f	Eu, Pavel, scriu aceasta cu mâna mea: Îl voi răsplăti (ca să nu vă mai spun că îmi sunteți dator chiar și dumneavoastră înșivă, pe lângă asta).
390114005c	Da, frate, lasă-mă să mă bucur de tine în Domnul. Împrospătează-mi inima în Domnul.
390115006f	Având încredere în ascultarea voastră, vă scriu, știind că veți face chiar mai mult decât vă spun eu.
390116006b	Pregătiți-mi și o cameră de oaspeți, căci sper că prin rugăciunile voastre voi fi înapoiat la voi.
3901170045	Vă salută Epafras, tovarășul meu de închisoare în Hristos Isus,
390118003f	și Marcu, Aristarh, Demas și Luca, tovarășii mei de muncă.
3901190041	Harul Domnului nostru Isus Hristos să fie cu duhul vostru. Amin.
3a00000005	Evrei
3a0101006a	Dumnezeu, care în trecut a vorbit părinților, prin prooroci, în multe vremuri și în felurite moduri,
3a0102008d	la sfârșitul acestor zile, ne-a vorbit prin Fiul Său, pe care L-a pus moștenitor al tuturor lucrurilor și prin care a făcut și lumile.
3a010300fa	Fiul său este strălucirea gloriei sale, chipul însuși al substanței sale și care susține toate lucrurile prin cuvântul puterii sale, care, după ce ne-a purificat prin el însuși de păcatele noastre, a șezut la dreapta Majestății de sus,
3a01040085	devenind cu atât mai bun decât îngerii, cu cât numele mai presus de îngerii pe care l-a moștenit este mai presus decât al lor.
3a010500b1	Căci cui dintre îngeri i-a spus el vreodată “Tu ești Fiul meu. Azi am devenit tatăl tău?” și din nou, “Îi voi fi un Tată, Și el îmi va fi pentru mine un fiu?”
3a0106006f	Când va aduce din nou pe lume pe întâiul născut, zice: “Toți îngerii lui Dumnezeu să i se închine”.
3a0107005e	Despre îngeri spune, “El își face îngerii vânturi, și robii lui o flacără de foc.”
3a01080082	Dar despre Fiul spune, “Tronul Tău, Dumnezeule, este în vecii vecilor. Sceptrul dreptății este sceptrul Împărăției Tale.
3a01090092	Tu ai iubit dreptatea și ai urât nelegiuirea; De aceea Dumnezeu, Dumnezeul tău, te-a uns cu untdelemnul bucuriei mai presus de semenii tăi.”
3a010a0060	Și, “Tu, Doamne, la început ai pus temelia pământului. Cerurile sunt opera mâinilor Tale.
3a010b0046	Ei vor pieri, dar tu vei rămâne. Toate vor îmbătrâni ca o haină.
3a010c006b	Le vei înfășura ca pe o mantie, și vor fi schimbate; dar tu ești la fel. Anii tăi nu vor da greș.”
3a010d0089	Dar care dintre îngeri a spus vreodată, “Stai la dreapta mea, până ce voi face din vrăjmașii tăi scăunelul picioarelor tale?”
3a010e006a	Nu sunt oare toți duhuri slujitoare, trimise să slujească în folosul celor ce vor moșteni mântuirea?
3a02010056	De aceea trebuie să fim mai atenți la cele auzite, ca nu cumva să ne îndepărtăm.
3a02020087	Căci, dacă cuvântul rostit prin îngeri s-a dovedit statornic, iar orice fărădelege și neascultare a primit o pedeapsă dreaptă,
3a020300a5	cum vom scăpa dacă vom neglija o mântuire atât de mare — care, la început, după ce a fost rostită prin Domnul, ne-a fost confirmată de cei care au auzit-o,
3a020400a9	Dumnezeu mărturisind și el împreună cu ei, atât prin semne și minuni, cât și prin diferite lucrări de putere și prin daruri ale Duhului Sfânt, după voia lui?
3a02050043	Căci El nu a supus lumii viitoare, despre care vorbim, îngerilor.
3a0206007d	Ci cineva a mărturisit undeva, zicând:, “Ce este omul, de te gândești la el? Sau pe fiul omului, ca să vă pese de el?
3a02070054	L-ai făcut puțin mai prejos decât îngerii. L-ai încoronat cu glorie și onoare.
3a020800c4	Tu ai supus toate lucrurile sub picioarele Lui.” Pentru că, supunându-i toate lucrurile, nu a lăsat nimic din ceea ce nu-i este supus lui. Dar acum nu vedem încă toate lucrurile supuse lui.
3a020900dc	Ci îl vedem pe cel care a fost făcut cu puțin mai prejos decât îngerii, pe Isus, din cauza suferinței morții, încoronat cu glorie și onoare, pentru ca, prin harul lui Dumnezeu, să guste din moarte pentru toți.
3a020a00c3	Fiindcă Lui, pentru care sunt toate lucrurile și prin care sunt toate lucrurile, i s-a cuvenit, aducând mulți copii la slavă, să desăvârșească prin suferințe pe autorul mântuirii lor.
3a020b0099	Căci atât cel ce sfințește, cât și cei ce sunt sfințiți sunt toți de la unul singur, motiv pentru care nu se rușinează să-i numească frați,
3a020c0060	spunând: “Voi vesti numele tău fraților mei. În mijlocul adunării voi cânta lauda ta.”
3a020d007e	Și iarăși: “În El îmi voi pune încrederea mea.” Din nou: “Iată-mă aici cu copiii pe care mi i-a dat Dumnezeu.”
3a020e00cf	De vreme ce copiii s-au împărtășit din carne și sânge, și el însuși s-a împărtășit în același fel, pentru ca, prin moarte, să nimicească pe cel care avea puterea morții, adică pe diavolul,
3a020f0060	și să elibereze pe toți cei care, de frica morții, au fost toată viața lor supuși robiei.
3a02100058	Pentru că, foarte sigur, nu dă ajutor îngerilor, ci dă ajutor urmașilor lui Avraam.
3a021100f2	De aceea a fost obligat în toate lucrurile să se facă asemenea fraților săi, ca să devină un mare preot milostiv și credincios în ceea ce privește lucrurile care țin de Dumnezeu, pentru a face ispășire pentru păcatele poporului.
3a0212005c	Căci, întrucât el însuși a suferit fiind ispitit, poate ajuta pe cei ce sunt ispitiți.
3a03010085	Așadar, frați sfinți, părtași ai chemării cerești, luați aminte la Apostolul și Marele Preot al mărturisirii noastre: Isus,
3a03020059	care a fost credincios celui care l-a rânduit, cum a fost și Moise în toată casa lui.
3a03030086	Căci el a fost socotit vrednic de mai multă glorie decât Moise, pentru că cel care a zidit casa are mai multă cinste decât casa.
3a0304005b	Căci orice casă este construită de cineva, dar cel care a construit totul este Dumnezeu.
3a03050089	Într-adevăr, Moise a fost credincios în toată casa sa ca un slujitor, ca mărturie a lucrurilor care urmau să fie spuse mai târziu,
3a030600a1	dar Cristos este credincios ca un Fiu peste casa sa. Noi suntem casa lui, dacă ne păstrăm până la sfârșit încrederea și slava speranței noastre fermă.
3a0307004e	De aceea, așa cum spune Duhul Sfânt, “Astăzi, dacă veți auzi vocea lui,
3a03080051	Nu vă împietriți inimile ca la răzvrătire, în ziua încercării în pustie,
3a03090076	unde m-au încercat și m-au pus la încercare părinții voștri, și a văzut faptele mele timp de patruzeci de ani.
3a030a0086	De aceea am fost nemulțumit de neamul acela, ș i a spus: “Ei greș esc întotdeauna în inima lor, dar ei nu-mi cunoșteau căile.
3a030b0044	Așa cum am jurat în mânia Mea, “Nu vor intra în odihna Mea.”
3a030c008c	Luați seama, fraților, ca nu cumva să fie în vreunul din voi o inimă rea, necredincioasă, care să se depărteze de Dumnezeul cel viu;
3a030d00b0	ci îndemnați-vă unii pe alții în fiecare zi, atâta timp cât se numește “astăzi”, ca nu cumva vreunul din voi să se împietrească prin înșelăciunea păcatului.
3a030e0071	Căci am devenit părtași ai lui Hristos, dacă ne păstrăm până la sfârșit începutul încrederii noastre,
3a030f0079	în timp ce se spune “Astăzi, dacă veți auzi vocea lui, nu vă împietriți inimile, ca în timpul răzvrătirii.”
3a0310006f	Căci cine s-a răzvrătit când a auzit? Nu au fost oare toți cei care au ieșit din Egipt conduși de Moise?
3a0311007f	Cu cine a fost nemulțumit patruzeci de ani? Nu a fost oare cu cei care au păcătuit, ale căror trupuri au căzut în pustiu?
3a03120045	Cui a jurat că nu vor intra în odihna lui, ci celor neascultători?
3a03130036	Vedem că ei nu au putut intra din cauza necredinței.
3a04010076	Să ne temem, așadar, ca nu cumva vreunul dintre voi să pară că a lipsit de promisiunea de a intra în odihna Lui.
3a040200d1	Căci, într-adevăr, ni s-a vestit o veste bună, așa cum au făcut și ei, dar cuvântul pe care l-au auzit nu le-a fost de folos, pentru că nu a fost amestecat cu credință de către cei care l-au auzit.
3a040300ce	Căci noi, cei care am crezut, intrăm în acea odihnă, așa cum a spus el: “Așa cum am jurat în mânia Mea, nu vor intra în odihna Mea”, deși lucrările au fost terminate de la întemeierea lumii.
3a04040089	Căci el a spus undeva despre ziua a șaptea: “În ziua a șaptea, Dumnezeu s-a odihnit în ziua a șaptea de toate lucrările Sale”;
3a04050040	iar în acest loc din nou: “Ei nu vor intra în odihna Mea”.
3a040600ab	Văzând, așadar, că rămâne ca unii să intre în ea, iar cei cărora le-a fost vestită mai înainte vestea cea bună nu au reușit să intre din cauza neascultării,
3a040700d4	el definește din nou o zi anume, “astăzi”, spunând prin David, la o distanță atât de mare de timp după aceea (așa cum s-a spus), “Astăzi, dacă veți auzi vocea lui, nu vă împietriți inimile.”
3a04080051	Căci dacă Iosua le-ar fi dat odihnă, n-ar fi vorbit după aceea de o altă zi.
3a04090040	Rămâne așadar o odihnă de Sabat pentru poporul lui Dumnezeu.
3a040a007f	Căci cel care a intrat în odihna lui s-a odihnit și el însuși de lucrările sale, cum s-a odihnit și Dumnezeu de ale lui.
3a040b007a	Să ne sârguim deci să intrăm în această odihnă, ca nu cumva cineva să cadă după același exemplu de neascultare.
3a040c0109	Căci Cuvântul lui Dumnezeu este viu și lucrător și mai ascuțit decât orice sabie cu două tăișuri, străpungând până la despărțirea sufletului și a duhului, a încheieturilor și a măduvei, și poate să discearnă gândurile și intențiile inimii.
