2800000006	Mateyo
3d01070051	pabuyumi bwa kukambilila Lesa, musankanyepo nkumbo, pankumbo musankanyepo lusuno.
3d01080074	Na mikalilo iyi ifula mulinjamwe, nteti mukalilwe nekuba babula pindu pa mano akwishiba cena Mwami wetu Yesu Klistu.
3d01090085	Nomba abo babula mikalilo ilicisa bashipilwa, nkabela kubona patali sobwe, kayi balalubu kwambeti balasukwa bwipishi bwabo bwakaindi.
3d010a008d	Ecebo cakendi mobanse bame, kamubani nekangwabu kwambeti mushininkisheti Lesa ewalamukuwa nekumusala. Mwenseco nkamwela kuwa mulushomo sobwe.
3d010b0065	Neco nakamucalwile cishinga cakwingilila mu Bwami butapu bwa Lesa wetu ne mupulushi wetu Yesu Klistu.
3d010c007e	Ecebo cakendi ame ndayandanga kandimwanusha cindi conse, nambi mucishi ne kushoma ne moyo wonse cancine ncine ncemwalatambula.
3d010d004e	Ndabonongeti caina kwambeti kandicili muyumi ndimuyuminishenga pakumwanushako.
3d010e0048	Pakwinga ndicisheti ndilipepi kufwa, mbuli Yesu Klistu ncalanjishibisha.
3d010f0051	Nomba ninjelekeshe kubambeti nambi nkafumepo mukapitilishe kubyanuka cindi conse.
3d01100093	Afwe tuliya kukonkela tulabi, mpotwalamwishibisha kwisa kwangofu kwa Mwami wetu Yesu Klistu. Nsombi twalensa kubona ne menso etu bukulene bwakendi.
3d011100af	Neye walatambula bulemu bunene kuli Lesa Bata, mpwalanyumfwika maswi alafuma kuli Bata Balemekeshewa kupita bonse akwambeti, “Uyu e Mwaname ngonsuni, mulyendiye ndakondwa”
3d0112005c	Maswi awa alafumina kwilu afwe twalanyumfwa pakwinga twalikuba nendi pa mulundu waswepa usa.
3d011300d0	Neco tucishi lino nditu kwambeti maswi asa abashinshimi nacancinencine. Caina kwambeti lino mulangishishe pa lampi ilamunikinga mumushinshe, mpaka cindi cakumaca ntanda mpweshikatatike kumunika mumyoyo mwenu.
3d01140073	Nomba cakutanguna kamwishibani, paliya muntu wela kucikonsha kusansulula cena maswi abashinshimi alembwa mu Mabala.
3d01150088	Pakwinga maswi abushinshimi aliya kufumina kukuyanda kwa bantu sobwe, nsombi Mushimu Uswepa ewalikubambisha maswi alikufumina kuli Lesa.
3d02010113	Nekubeco, bashinshimi bandemishibili balikubapo pakati pa Baislayeli, kayi cimocimo, beshikwiyisha bandemishibili nibakaboneke pakati penu. Nibakalete biyisho byabwepeshi mubushinshi bishikononga, nibakamukane Mwami wabo walabalubula, neco nibakalitele lufu mwabwangu bwangu.
3d02020080	Bangi nibakakonkele nshila shakutalikanisha. Cebo ca bintu mbyebalenshinga, nabambi nibakatatike kunyansha Nshila ya ncinencine.
3d020300bf	Kupitila mubulyabi bwabo, aba beshikwiyisha bandemishibili nibakacaninepo pindi mutulabi ntweshi bakamwambilenga. Nomba cisubulo cabo calabambwa kaindi, kayi konongeka kwabo kulabapembelenga.
3d020400ac	Pakwinga Lesa liya kubalekelelapo basa bangelo balepisha, nsombi walabawala mubufuni bwamulilo, umo mobasungwa ncetani mumushinshe, mobalapembelelenga busuba bwalombolosho.
3d020500d1	Kayi Lesa liya kubalekelela bantu bakaindi, nsombi walapulushako Nowa mukambaushi wa bululami pamo nebanendi basanu nebabili, pacindi ncalaleta mfula pacishi conse, iyo yalashina bantu bonse batasakamana Lesa.
3d0206008f	Kayi Lesa walapa cisubulo minshi ibili ya Sodomu ne Gomola njalatenta ne mulilo, kwambeti ibe citondesho kubantu beti bakabule kusakamana Lesa.
3d02070076	Nsombi walapulushamo Loti muntu walulama uyo walikupenga ne mikalilo yaipa yabufule njebalikwinsa yakutasakamana Lesa.
3d02080097	Muntu walulama usa nambi walikwikala pakati pabo, walikunyumfwa nekubona micito yabo yaipa, kayi busuba ne busuba moyo wakendi walulama walikumupensha.
3d02090092	Neco bantu bakendi Lesa basunkwanga neye ukute kwishiba mwakubapulushila. Nabo baipa wababambila busuba bwakubapa cisubulo pamusuba lwalombolosho.
3d020a00f9	Makamaka nakape cisubulo bantu balakonkelenga lunkumbwa lwasafwana lwamibili yabo, nekunyansha bwendeleshi bwa Lesa. Beshikwiyisha bandemishibili kayi beshikulitunta, batasakamana muntu, bakute kutukana nekutapa bulemu bilengwa byalemekwa bya Kwilu.
3d020b00d1	Nomba kamuyeyani bangelo, bakute ngofu shinene shakumubili ne shakumushimu shapita beshikwiyisha bandemishibili. Nsombi nkabakute kusebensesha maswi akunyansha beshikwiyisha bandemishibili aba pamenso pa Lesa.
3d020c00c0	Nomba aba bantu balyeti banyama babula mano balasemenwa kwikatwa ne bantu nekushiniwa. Cabo nikusampula bintu mbyabateshi. Ee Lesa nakabashine mbuli bantu ncebakute kushina banyama bamucisuwa.
3d020d00cb	Pakwinga bakute kukondwa ne nshila shabo bwepeshi, bakute kuyandowa kulya ne kunwa munshila yakutalilemeka lumwi kalubala njo! Balyeti mibata ne bulema bukute kwipisha cinso pacindi ncemukute kulya nabo.
3d020e0090	Bakute kulangilishowa pabatukashi bapombo nekubanyengelela bakute myoyo yabula kushimpa cena. Myoyo yabo ilyowa nta pabuboni. Bantu bashinganwa!
3d020f007d	Balashiya nshila yalulama, bataika mbuli ncalataika Balamu mwanendi Beoli walikuyanda kupewa cilambo pakwinsa cabula kwelela.
3d0210003b	Mbongolo itamba, yalambeti muntu kukanisha buluya bwakendi.
3d02110098	Beshikwyisha bandemishibili balyeti mikalo yabula menshi, kayi balyeti makumbi alanyakiwanga nne mpepo, Lesa wababambila musena mumushinshe washipa mbi.
3d02120084	Nabo nebeshikulituntowa ne maswi abuluya, kayi nelunkumbwa lwabo lwasesemya bakute kwikata nkola bantu balashiyi byaipa pakati pabo.
3d02130074	Bakute kubalaya sha kusunguluka kakuli nabo bacili basha ku micito yabola, muntu ukute kuba musha kuli uyo lamukomo.
3d021400d3	Pakwinga bantu balashiyi byaipa byacishici pakwishiba Mwami Mupulshi wetu Yesu Klistu, nomba panyuma pakendi besa bekatwa nekukomwa ne byaipa bimobimo, pamapwililisho bakute kwipa kupita ncebalikuba pakutanguna.
3d02150075	Caina shinga nebalabula kwishiba nshila yabbululami, kupita kwileka kabali balenshibi mulawo waswepa Lesa ngwalabapa.
3d021600c4	Pakwinseco, balashininkishingeti niwakubinga mwambi ulambangeti, “Kabwa labwelele malushi ngwalaluka” Kayi naumbi wakwambeti, “Nkumba ilasamba cena, ilabwelele kuya kwalangana mumankatya.”
3d0301007f	Mobanse bame, nkalata njondamululembelenga niyatubili. Mumakalata abili onse ndayandeti mpundushe manjeyaulwa enu pakumwanusha.
3d0302007f	Kamwanukani maswi alamba bashinshimi baswepa mumasuba akunyuma, kayi ne mulawo wa Mwami Mupulushi wetu uwo ngobalamupa batumwa.
3d03030085	Cakutanguna kamwishibani ibi, mumasuba akupwililisha nikukaboneke bantu minyansho, beshikukonkelowa lunkumbwa lwabo, nibakamusekenga.
3d030400aa	Nekumwipusheti, “Sena ntewalalaya eti ndakesanga? Nomba ulikupeyo? Bamashali betu bonse balapwa kufwa, nomba bintu bilyoweti ncebyalikuba kufuma mpocalabumbwa cishi.”
3d030500ae	Nomba balalubunga nsulo kwambeti kaindi Lesa walambowa maswi byakwilu byalalengwa, kayi ne maswi akendi walapansanya cishi ne menshi, neco mutunta wayuma walafumina mumenshi.
3d03060044	Kayi ne menshi opelawo cishi capanshi calebila mumenshi nekonongeka.
3d030700b1	Nomba kwilu ne cishi capanshi byasungwa ne mulawo wa Lesa kwambeti bikatentwe ne mulilo. Neco nabo bantu batanyumfwili Lesa basungilwa busuba mbweshi akabomboloshe ne kubashina.
3d03080091	Nomba amwe mobansebame, kamutaluba cintu cimo, kuli Lesa busuba bumo bulyeti byaka myanda likumi, kayi byaka myanda likumi bilyeti busuba bumowa.
3d030900c5	Nteko kwambeti Lesa lenshinga lufuko pakutensa ncalalaya sobwe mbuli nabambi ncebalayeyenga, neye wekalikana moyo nenjamwe, pakwinga nkasuni kwambeti nabambi bakonongeke, layandangeti bonse balape.
3d030a00b3	Busuba bwa Mwami nibukashiketi kabwalala. Pabusuba ubo kwilu nikukashimangane ne congo ciyosha, byakwilu nibikapye ne konongeka, cishi capanshi ne byonse bilimo nibikapye nyukutu.
3d030b0073	Pakwinga byonsebi nibikasungunuke cilico, sena nkamwela kuba baswepa mumikalilo yenu ne kulibenga mobene kuli Lesa?
3d030c009d	Mpomulapembelelenga busuba bwa Mwami, sebensani ncito yela kubufwambanisha kwisa. Busuba mbweshikukapye kwilu, kayi byakwilu byonse nibikasungunuke nelubela.
3d030d0076	Nomba afwe tulapembelelenga kwilu kwanyowani ne cishi capanshi cinyowani ncalatulaya Lesa, umo mweshi mukabe bululami.
3d030e008e	Neco mobansebame, pakwinga mulapembelelenga ibi, kamwinsani kangwabu kwambeti Lesa akamucaneni mulumuno, kamuli mwabula mubata nambi kampenda.
3d030f0097	Ishibani eti Mwami wetu wekalika moyo nenjamwe kwambeti mukapuluke. Paulo mwansewetu, neye walamulembela sha ibi bintu kwelana ne mano ngwalamupa Lesa.
3d03100102	Pakwinga neye ukute kwamba cimocimo pakulemba makalata akendi onse. Mumakalata akendi muli bintu nabimbi byashupa kubinyumfwishisha, ibyo bantu babula mano ancinencine bakute kubipindamuna, mbuli ncebakute kkupindamuna Mabala. Pakwinseco balalishininga bene.
3d03110075	Lino mobansebame, pakwinga mulabishibi, kamucenjelani nebwipishi bwa bantu bwela kumutaya nekumutenkanya nekumuwisha.
3d03120097	Nomba amwe pitilishani kukula mu nkumbo ne lwishibo lwa Mwami ne Mupulushi wetu Yesu Klistu. Kulyendiye kube bulemu pacindi cino mpaka muyayaya. Ameni.
3e00000008	1 Yohane
3e01010099	Tulamulembelenga sha liswi lyeshikupa buyumi. Pakutatika twalalinyumfwa ne kulibona ne menso etu. Nicakubinga twalalibona kayi twalalikata ne makasa etu.
3e01020097	Buyumi ubu mpobwalabonekela, twalabubona, weco tulamwinshibishinga ne kumusansulwila sha buyumi butapu bwalikuba ne Bata kayi bwalabonekela kulinjafwe.
3e0103008b	Ico ncotwalabona nekunyumfwa encotulamukambaukilinga kwambeti nenjamwe mube kulubasu lwetu mbuli bana ba Lesa kayi ne mwanendi Yesu Klistu.
3e0104004b	Tulamulembelenga makani awa kwambeti kusangalala kwetu kube kwancine ncine.
3e01050078	Lino mulumbe ngotwalanyumfwa kumwanendi ne kumukambaukila niwakwambeti Lesa emumuni kayi kuliyawa mushinshe muli endiye.
3e01060073	Twambeti tuli ne Lesa nkakuli bwikalo bwetu nibwa mushinshe, ekwambeti tobandemi shibili mukwamba ne minshilo yetu.
3e01070095	Lino na tulekalanga mu mumuni mbuli endiye ncali mu mumuni ekwambeti tuli pamo nendiye kayi ne milopa ya Yesu mwanendi ikute kutuswepesha kubwipishi.
3e01080051	Lino na tulambangeti tuliya bwipishi, tulalibepenga tobene kayi tuliya cakubinga.
3e01090081	Nsombi natulambeti toba bwipishi, Lesa washomeka kayi walulama, ngautulekelela bwipishi bwetu ne kutufunya ku bwipishi bulibonse.
3e010a0069	Natulambeti tuliya bwipishi ekwambeti tulambangeti Lesa nimubepeshi kayi maswi akendi nkalipo mulinjafwe.
3e020100b7	Mobana bame ndamulembelenga makani aya kwambeti mutakensa byaipa. Nsombi na umbi lepishi, tukute weshi kutunyamfwa kayi ukute kutwambililako ku Bata nendi uyo ni Yesu Klistu walulama.
3e02020076	Yesu enshila bwipishi bwetu mobukte kulekelelwa, kutambowa eti bwipishi bwetu bonka nsombi ne bwa bantu nabambi bonse.
3e02030040	Na tulakonkonga Milawo ya Lesa empotwela kwinshiba eti tumwishi.
3e0204008a	Na muntu wambeti, “Ame ndimwinshi Lesa”, Kakuli nkakute kukonka Milawo mubuyumi bwakendi ekwinshibeti nimubepeshi kayi liya cakubinga.
3e0205009a	Nsombi na muntu lasungunga maswi a Lesa, luyand lwa Lesa luli muli endiye. Pakwinga encotukute kwinshibeti eti tuli muli endiye kayi nendiye uli nenjafwe.
3e0206005b	Uyo lamabangeti bwikalo bwakame buli muli Lesa, welela kuba nebwikalo mbuli Yesu ncalekala.
3e020700a5	Omwasunika, nkandamulembelenga mulawo walino lino sobwe, nsombi niwepele usa ngomwalikwinshiba kufuma kumatatikilo. Mulawo uyu wakeendi emakani onka ngomwalanyumfwa.
3e020800d3	Necikabeco mulawo uyu ngondamulembelenga niwalino lino pakwinga cakubinga cawo cilabonekelenga patuba muli Yesu kayi ne muli njamwe. Lino mushinshe ulenga akupwa kayi mumuni wancine ncine ulatatiki kubala kendi.
3e02090064	Na muntu wambeti uli mumumuni nsombi nkali wapatana ne munendi, muntu wamushoboyu ucili mumushinshe.
3e020a005c	Uliyense usuni munendi uli mumumuni, Kayi muli endiye muliya cintu cela kulengesheti epishe.
3e020b0060	Muntu shikupana ne munendi ucili mumushinshe kayi ucenda mumushinshe pakwinga ulamupofolo mensu.
3e020c0061	Ndalembelenga njamwe mobana bame, pakwinga ukute kumulekelela bwipishi bwenu cebo ca Yesu Klistu.
3e020d00a9	Ndalembelenga njamwe mobamashali bakame batuloba pakwinga mumwishi uyo walikubako kufuma kumatatikilo. Ndalembelenga njamwe batuloba batwanike pakwinga mulamukomo waipa.
3e020e00d4	Ndalembelenga njamwe mobana bame pakwinga mumwinshi. Ndalembelenga njamwe mobashali bakame pakwinga mumwinshi uyo walikubako kufuma kumatatikilo. Ndalembelenga njamwe batuloba batwanike pakwinga mulamukomo waipa.
3e020f0074	Kamutasuna cishi capanshi ne bintu byonse bilimo. Pakwinga na muntu lasunu cishi capanshi, ekwambeti nkabasuni Bata.
3e021000e5	Pakwinga byonse bya pacishi capanshi, ekwambeti ibyo mubili mbyoula kumbwanga, ne byonse bantu mbyobala kumbwanga na balabibono ne byonse byeshikulengesha muntu kulisumpula nkabikute kufuma kuli Bata nsombi bikute kufuma mucishi.
3e02110089	Lino cishi nebintu bili mukati ibyo bantu mbyobakute kukumbwa bilapitinga, nsombi abo balenshinga luyando lwa Lesa nibakekale muyayayaya.
3e021200bc	Mobana bame kupwa kwa cishi kulipepi, mwalanyumfwa kwambeti mulwani wa Yesu Klistu nakese, nomba balwani ba Yesu Klistu balesa kendi bangi. Neco tucinshi kwambeti kupwa kwa cishi kulipepi.
3e021300b6	Aba bantu nkabali kuba likoto lyetu weco ncobalatushila, pakwinga nebali kuba ba likoto lyetu nebalekala nenjafwe. Nsombi balatushiya kwambeti cinshibiketi nkabalipo mukalikoto ketu.
3e02140042	Nsombi amwe Yesu walamupa Mushimu Uswepa, neco mucinshi cakubinga.
3e02150095	Nkandamulembelenga makani awa pacebo cakwambeti nkamucinshi cakubinga, nsombi amwe mucinshi kwambeti kuliyawa bundengamano bweshi kufuma mucakubinga.
3e0216008b	Nomba mubepeshi niyani? Ni uyo labulunga kusumineti Yesu ni Mupulushi. Bantu bamushoboyu ebalwani ba Yesu, pakwinga balakana Bata ne Mwana.
3e0217004d	Uliyense lakananga Mwana lakananga ne Bata. Lanyumfwilinga Mwana uli ne Bata.
3e02180088	Nsombi amwe bintu ibyo mbyomwalanyumfwa pakuyamba bibe mumyoyo yenu. Na mulasungu mulumbe uyu numwikale muli Mwana ne Bata kwa muyayaya.
3e02190028	Neco ncalashomesha kupa nibuyumi butapu.
3e021a003f	Ndamulembelenga makani awa pacebo ca abo balayandanga kumubepa.
3e021b0136	Nsombi amwe, Yesu Klistu walamupa Mushimu Uswepa ukute kwikala muli njamwe. Neco nkakulayandikinga shikwiyisha naumbi, pakwinga Mushimu Uswepa ngomwalatambula ukute kumwiyisha byonse, kayi mbyokute kumwiyisha nibyakubinga ntebyo bya bundengamano. Pacebo ico kamwikalilila muli Yesu kwelana mbuli ncalamwiyisha.
3e021c006e	Lino mobana bame kamwikalilila muli endiye kwamwambeti pabushiku mpoti akese, katutakanyumfwa buyowa ne nsoni.
3e021d008c	Nomba pakwinga mucinshi kwambeti Yesu Klistu waswepa, kayi mwelela lino kwinshiba kwambeti uliyense lenshinga bintu byaina ni Mwana wa Lesa.
3e03010055	Kamubona lusuno lwa Bata. Lusuno lwakendi nilunene weco tukute kukwiweti bana ba Lesa
3e030200a1	Mobanse omwasunika tobana ba Lesa, nomba nkatucinshi moshitukabele. Nsombi tucinshi kwambeti Yesu akesa nitukaboneke mbuli ncabele pakwinga nitukamubone ncabele.
3e0303006b	Uliyense ukute lushomo ne kupembelela muli Yesu Klistu ukute kuliswepesha mwine mbuli ncabele Yesu kuswepa.
3e0304003d	Uliyense shikwipisha, ukute mulandu wakupwaya mulawo wa Lesa.
3e03050059	Mucinshi kwambeti Yesu walesa akufunya bwipishi kayi muli endiye muliyawa bwipishi sobwe.
3e03060073	Muntu uliyense uli muli Klistu nkakute kwipisha. Nomba uliyense lepishinga ekwambeti nkalamubonapo kayi nkamwinshi.
3e03070075	Neco mobana bame kakutaba muntu nambi umo weshikumubepa, uliyense lenshinga byalulama, walulama mbuli Yesu ncalulama.
3e030800aa	Uliyense lenshinga byaipa uli kulubasu kwa Satana, pakwinga Satana ni wa bwipishi kufuma kumatatikilo. Weco Mwana Lesa walabonekela kwisa akononga milimo yaipa ya Satana.
3e03090095	Uliyense mwana wa Lesa nkakute kupitilisha kwipisha sobwe pakwinga cimo ca Lesa cili muli endiye. Pakwinga Lesa ebaishi nkakute kupitilisha kwipisha.
3e030a0076	Lino kupusana kwa bana ba Lesa ne ba Satana ni uku. Uliyense utenshi byalulama kayi utasuni munendi nte mwana wa Lesa.
3e030b003c	Mulumbe ngomwalanyumfwa pakutatika niwakwambeti tusunanenga.
3e030c00d2	Katutaba mbuli Kaini, nendi walikuba kulubasu kwa Satana kayi walashina Abelo mukwabo. Nomba nicani Kaini walashina mukwabo? Pakwinga bintu nendi mbyalensa byalikuba byaipa, nsombi mukwabo walensa bintu byaina.
3e030d0045	Neco kamutasukama mobanse, bantu bapacishi capanshi pano bamupatanga.
3e030e009c	Afwe tucinshi kwambeti twalapulamo mulufu nekuya akwingila mubuyumi. Tucinshi pakwinga tusuni banse betu. Neco uliyense utasuni uli panshi pangofu sha lufu.
3e030f006a	Uliyense lapatanga munendi niweshi kushina kayi mucinshi kwambeti kuliyawa shikushina ukute buyumi butapu.
3e0310006a	Yesu walayaba buyumi bwakendi pacebo canjafwe. Nenjafwe twelela kubenga buyumi bwetu pacebo ca banse betu.
3e03110062	Nomba na mubile ubona munendi wapenga, nsombi ukana kumunyamfwa nkelela kwambeti nsuni Lesa sobwe.
3e03120080	Mobana bame, lusuno lwetu nkalwelela kubowa mukwamba nsombi twelela kuba ne lusuno lwancine ncine lweshi kubonekela mu minshilo.
3e03130052	Neco nitukenshibe kwambeti tuli mucakubinga kayi nicikatuyuminishe pamenso a Lesa.
3e0314007a	Na lwinshibo lwetu lulatutotekenganga, tukute kwinshibeti Lesa nimunene kupita myoyo yetu kayi nendi ucinshi bintu byonse.
3e03150055	Mobanse omwasunika na myoyo yetu ilatutotekenga, ngatwimana pamenso a Lesa mwabuyowa.
3e03160085	Kayi Lesa ngautupa cintu ciliconse ncotwela kumusenga, pakwinga tukute kukonka Milawo yakendi ne kwinsa bintu byeshi kumukondwelesha.
3e03170060	Lesa walatupa mulawo wakwambeti tushome mwanendi Yesu kayi ne kusunana mbuli Yesu ncalatwambila.
3e031800b4	Uliyense lakonkelenga Milawo ya Lesa, ukute kwikala muli Lesa, kayi nendi ukute kwikala muli endiye. Tucinshi kwambeti ukute kwikala mulinjafwe pacebo ca Mushimu Uswepa ngwalatupa.
3e040100f9	Omwasunika, kamutashomanga muntu uliyense lambangeti ukute mushimu wa Lesa, nsombi mwelela kubelesha kwambeti mubone na nicakubinga eti bakute mushimu weshikufuma kuli Lesa. Mwelela kwinseco pakwinga bashinshimi bandemishibili balamwaiki kuli konse.
3e04020083	Ngamwinshiba mushimu wa Lesa munshila iyi; Uliyense lasumininga kwambeti Yesu Klistu walesa mubuntu, wopeloyo elafumunga kuli Lesa.
3e04030076	Nsombi uliyense lakananga Yesu, wopeloyo nkakute kufuma kuli Lesa. mwalanyumfweti lakesanga, neco mwali kendi mucishi.
3e040400ba	Nsombi amwe mobana bame mulabakomo kendi bashinshimi bandemi shibili kayi mobana ba Lesa. Pakwinga mushimu uli mulinjamwe ukute ngofu kupita uyo uli muli abo basuni bya pacishi capanshi.
3e04050083	Bashinshimi bandemi shibili bakute kwamba bintu byapacishi capanshi, naco cishi cikute kubanyumfwila, pakwinga nibapacishi capanshi
3e04060094	Nsombi afwe tobantu bakendi Lesa, neco uliyense wabula kuba wa Lesa nkela kutukutikila sobwe. Encotukute kwishiba mushimu walulama ne mushimu waipa.
3e04070088	Omwasunika, katusunananga pakwinga lusuno lukute kufuma kuli Lesa. Uliyense uyo ukute lusuno, nimwana mwana wa Lesa, kayi umwinshi Lesa.
3e04080042	Uliyense wabula lusuno nkamwinshipo Lesa, pakwinga Lesa ni lusuno.
3e0409008b	Pakwinga Lesa walalesha lusuno lwakendi palinjafwe mpwalatuma mwanendi kwisa mucishi capanshi kwambeti tube ne buyumi kupitila muli endiye.
3e040a0087	Lino lusuno lwine lwine ni ulu, nsombi Lesa ewalatusuna afwe, kayi walatuma mwanendi kwambeti abe cipo cakulekelela kwa bwipishi bwetu.
3e040b0039	Omwasunika na Lesa walatusuna, nenjafwe twelela kusunana.
3e040c007e	Kuliyawa walamubona Lesa, nsombi afwe twasunananga Lesa ukute kwikala muli njafwe, kayi lusuno lwakendi lulashimpi mulinjafwe.
3e040d0071	Tucinshi kwambeti tukute kwikala muli Lesa kayi nendi ukute kwikala muli njafwe pakwinga walatupa Mushimu Uswepa.
3e040e0089	Afwe tulabono kayi tobakamboni ba makani akwambeti Bata balatuma Mwana wakendi kwambeti abe mupulushi wa bantu ba pacishi capanshi conse.
3e040f006c	Uliyense lasuminga kwambeti Yesu ni Mwana Lesa, ukute kwikala muli Lesa kayi Lesa ukute kwikala muli endiye.
3e0410009b	Neco afwe tucinshi kayi twashoma kwambeti Lesa utusuni. Lesa elusuno kayi muntu ukute buyumi bwa lusuno uli muli Lesa, Kayi Lesa ukute kwikala muli endiye.
3e04110092	Lusuno lulakulu mulinjafwe kayi buyumi bwetu mucishi capanshi bulyeti bwa Klistu, kayi myoyo ilayumu kwambeti ngatukumana ne busuba bwakombolosha.
