2800000005	Matej
35020100a6	Akana, phralalen thaj phejalen, si man vareso te phenav tumenđe so ticolpe palo avipe amare Gospodesko e Isuse Hristosko thaj pale godova kana ćidasa men oko leste.
3502020100	Na olako te hasaren o razum ili te uznemirin tumen ako ašunen kaj e Gospodesko đes već avilo. Varesave godova šaj phenen gajda kaj tvrdin kaj si len o proročko duho, ili te godova prepisin e sikavipešće ili e lilešće, savo navodno amen ramosardam.
35020300ce	Na den khonikašće te hohavel tumen ni pe savo način, kaj e Gospodesko Đes či avela dok majsigo či avel dži ke pobuna protiv o Del thaj či sikadol o Manuš e bizakonesko, čhavo savo avela uništime.
35020400bc	Vo protivila pe thaj vazdela pe iznad sa e bićurja saven e manuša poštujin thaj akharen del. Vo čak avela ande Devlesko hramo, bešela po prestolje thaj korkoro pes proglasila devlesa.
350205004b	Zar či den tumen gođi kaj akava phenavas tumenđe još dok semas tumenca?
350206004b	Akana džanen so inćarel les te či pojavilpe dok či avel lešći vrjama.
350207007a	Kaj, e tajna e bizakonešći već si po delo, a okova savo akana zadržil lat, zadržil lat dok korkoro či avel uklonime.
350208008d	Askal pojavila pe o Manuš e bizakonesko. Les o Gospod Isus mudarela e dahosa andar piro muj thaj uništila les pire slavava ande savi avela.
3502090067	A o Manuš e bizakonesko avela e Sotonešće silava, thaj ćerela razne hohamne znakurja thaj čudurja.
35020a0090	Thaj koristila svako vrsta bilačhipe thaj hohaipe te zavodil okolen save propadin, kaj odbisardine te volin o čačipe thaj te gajda spasin pe.
35020b0042	Zato o Del bičhalel lenđe zurali zabluda te paćan ando hohaipe,
35020c0067	thaj te aven osudime savora save či paćajine ando čačipe, nego uživinas te trajin ando bilačhipe.
35020d00f6	A amen sam uvek udžile te zahvalis e Devlešće pale tumende, phralalen thaj phejalen saven o Gospod volil, kaj o Del katar o početko izabirisardas tumen te spasin tumen gajda kaj o duho ćerela tumen te aven svete thaj te paćan ando čačipe.
35020e0093	Pe godova akharda tumen kana amen propovedisardam tumenđe e Bahtali nevimata te avel tumen talo ande slava amare Gospodešći e Isuse Hristošći.
35020f00af	Zato, phralalen thaj phejalen, čvrsto ačhen thaj inćaren tumen ko sikavipe savo predaisardam tumenđe bilo te sas osobno e alavenca ili kroz o lil save ramosardam tumenđe.
3502100090	A korkoro amaro Gospod o Isus Hrist thaj o Del, amaro Dad, savo zavolisarda men thaj savo pe piri milost dija men večno uteha thaj lačhi nada,
350211004e	neka utešil tumare ile thaj učvrstil tumen ande svako lačho delo thaj alav.
350301008e	Thaj po krajo, phralalen thaj phejalen, molin tumen pale amende, te o alav e Gospodesko brzo buljol thaj te proslavilpe, baš sago vi tumende.
3503020068	Isto gajda molin tumen te izbavisaras men katar e rumome thaj bilačhe manuša, kaj naj savoren paćipe.
3503030051	Ali, o Gospod si verno, vo zurjarela tumen thaj araćhela tumen katar o Bilačho.
350304005f	A amen sam uverime ando Gospod kaj ćeren okova so phendam tumenđe thaj kaj vi majdur ćerena.
3503050058	A o Gospod neka usmeril tumare ile ke Devlešći ljubav thaj ke Hristošći strpljivost.
35030600d7	A akava zapovedisaras tumenđe, phralalen thaj phejalen, ando alav e Gospodesko e Isuse Hristosko te len tumen majdur katar svako phral savo trajil bibućarno thaj či trajil ando sikavipe savo primisardine amendar.
3503070082	Tumen, vi korkoro lačhe džanen kaj trubul te dićhen tumen pe amende, kaj nikad či samas bibućarne kana samas maškar tumende,
3503080071	niti amen halam varekasko mangro ivja, nego amen phare ćerasas bući te khonikašće tumendar na avas po tereto.
350309007b	Na zbog godova kaj či avilosas men pravo pe godova, nego sar dijamas tumen amaro lično primer te dićhen tumen pe amende.
35030a007a	Dok samas još maškar tumende, dijam tumen akaja zapovest: “Okova savo či kamel te ćerel bući, neka na ni te hal!”
35030b0069	Ašundam, kaj varesave tumendar trajin bibućarne, khanči či ćeren, nego hamin pe ande avrenđe buća.
35030c0088	Kasavenđe zapovedisaras thaj molisaras len ando alav e Gospodesko e Isuse Hristosko, neka mirno ćeren bući thaj neka han piro mangro.
35030d0048	A tumenđe, phralalen thaj phejalen, neka na dojadil te ćeren lačhipe.
35030e007c	Ako vareko či kamel te čhol kan ke akava so mothas ando lil, inćaren les pe jak. Na družin tumen lesa te šaj ladžavol,
35030f0042	ali na inćaren les sago dušmano, nego savetuin les sago phrales.
350310006a	Neka korkoro o Gospod e mirosko del tumen miro ande svako vrjama thaj ande sa. O Gospod savorenca tumenca!
3503110073	Me o Pavle, ramov akava pozdrav mungre vastesa. Gajda ćerav ande svako mungro lil sar džanglasas pe kaj me ramov.
3503120045	E milost amare Gospodešći e Isuse Hristošći savore tumenca. Amin!
360000000f	1 Timoteješće
3601010096	Akava si lil katar o Pavle, apostoli e Isuse Hristosko, pe zapovest e Devlešći, amare Spasitelješći, thaj e Isuse Hristošći, savo si amari nada.
3601020092	E Timoteješće, savo si mungro istinsko čhavo ando paćipe: Milost, milosrđe thaj miro katar Del o Dad, thaj katar o Hristo Isus, amaro Gospod.
36010300a7	Sago kaj zamolisardem tut kana teljardem te džav ande Makedonija, te ačhes ando Efes thaj te zapovedis varesave manušenđe, te na majdur sikaven o hohavno sikavipe.
36010400ae	Thaj na te hasaren vrjama e beskorisne paramičenca thaj e rodoslovljeja. Godova samo anel majbut rasprave, nego so sikavel e Devlesko naum savo pindžarel pe kroz o paćipe.
3601050071	A o ciljo pale akaja naredba si te e manušen avel ljubav andar o čisto ilo, lačhi savest, thaj čačo paćipe,
3601060055	katar soste varesave manuša line pe majdur thaj boldine pe ande beskorisne svaturja.
3601070071	Von kamen te aven učitelja e Mojsiješće zakonestar, a ni korkoro či haćaren so phenen ni so odlučno tvrdin.
360108003c	Amen džanas kaj si o zakon lačho ako pravilno koristil pe.
3601090125	A džanas kaj o Del či dijas o zakon pale pravedne manuša, već pale okola save či inćaren o zakon thaj pale buntovnikurja, pale bidevlešće manuša, pale bezehale, pale okola save naj svete nego svetovne, pale ubice save mudaren čak vi pire dade thaj pire deja, thaj pale sa aver ubice,
36010a00cf	pale okola save si seksualno nemoralne, pale homoseksualcurja, pale okola save ćinen thaj bićinen e robonen, pale hohamne, pale okola save han solah banđe, thaj pale sa so protivil pe e ispravno naukaće.
36010b006b	Godova sikavipe si prema e Bahtali nevimata e slavno thaj blagoslovime Devlešći, savo manđe poverisarda.
36010c00a1	Zahvalno sem e Isuse Hristošće, amare Gospodešće, savo dija man snaga gajda kaj smatrisarda man dostojno te del man piro poverenje te čhol man ande služba,
36010d00a9	vi ako majsigo hulivas po Del, progonivas okolen save paćan thaj semas nasilniko. O Del smiluisajlo manđe, kaj godova ćeravas ando bi džanglipe thaj ando bi paćipe.
36010e0070	Ali e milost amare Gospodešći obilno izlisajli pe mande, zajedno e paćimava thaj e volimava ando Hristo Isus.
36010f0082	Akava si pouzdano sikavipe te potpuno prihvatil pe: O Isuso Hristo avilo po them te spasil e bezehalen, katar save sem me majgoro.
36011000d6	O Del smiluisajlo manđe te avav primer savorenđe sar e Isuse Hristo si strpljenje vi e majgore bezehalenca. Gajda askal vi e aver manuša haćarena kaj vi von šaj paćan ande leste thaj te avel len večno trajo.
3601110077	Neka si slava thaj čast e Devlešće ande veke vekurja. Vo si večno, besmrtno thaj nevidljivo Caro, jedino Del. Amin.
36011200a5	Timoteje, čhaveja, poveriv tuće akaja poruka saglasno okoleja so sas majsigo mothodo pale tute sago proroštvo. Sledisar akava proroštvo thaj vodija lačhi bitka.
360113006a	Inćar o paćipe thaj lačhi savest save varesave odbacisardine thaj doživisardine brodolom ando paćipe.
360114006b	Maškar lende si o Imenej thaj o Aleksandar, saven predaisardem e Sotonešće te sićon te na hulin po Del.
3602010096	Ohrabrisarav tumen, majsigo katar sa, te molin pale sa e manuša, roden e Devlešći milost pale lenđe potrebe thaj zahvalin e Devlešće pale lende.
3602020082	Molin tumen vi pale carurja thaj pale sa okola save si pe vlast, te šaj trajisaras ando miro, ande pobožnost, thaj ande svetost.
3602030041	Godova si lačhe thaj ugodno e Devlešće, amare Spasitelješće.
3602040042	Kaj vo kamel te sa o them spasil pe thaj te pindžaren o čačipe.
3602050066	Kaj jek si o Del thaj jek si o posredniko maškar o Del thaj maškar e manuša, o Manuš o Isus Hrist,
3602060060	savo dijas piro trajo sago otkup pale sa o them. Akava si akana svedočanstvo ande pravo vrjama.
36020700c8	Thaj ande godoja svrha me sem odredime palo propovedniko thaj palo apostoli. Čačipe phenav tumenđe či hohavav, odredime sem te okolen save či pindžaren e Devle sikavav o paćipe thaj o čačipe.
360208007d	Kamav dakle, te e muškarcurja molin pes pe svako than, thaj te vazden e svete vas karingal o Del, bi holji thaj bi čingara.
36020900a2	A e manušnja neka len pe peste pristojne drze. Thaj nek kitin pes umereno thaj jednostavno, a na e khuvde balenca, e sunakajesa, biserenca, ni e kuč haljinenca.
36020a0053	Umesto godova neka ćeren lačhe dela, sago kaj priličil e pobožne manušnjenđe.
36020b003c	Neka e manušnji sićol ando miro thaj ande sasti pokornost.
36020c0062	E manušnjaće či mukav te sikavel e manušes, niti te gospodaril pe leste, nego neka avel mirno.
36020d0037	Kaj o Del prvo stvorisarda e Adame, pa tek askal e Eva.
36020e0043	Thaj nas hohado o Adam, nego e Eva sas hohadi thaj peli ando bezeh.
36020f0080	Ali e manušnja spasina pe gajda kaj bijanena e čhavren thaj ako ačhen verne, ande ljubav, ande svetost thaj ande razboritost.
3603010057	Akava so phenav čačipe si: ako vareko kamel te avel starešina, časno služba kamel.
36030200ac	O starešina moraš te trajil besprekorno trajo. Moraš te avel paćivalo jećhe romnjaće, moraš te avel poštuime, razborito, skromno, gostoljubivo thaj lačho učitelj.
3603030086	Či tromal te avel matarno, niti nasilno, niti čingaralo, nego nek avel popustljivo thaj ljubazno, a na sago okola save volin e love.
360304006b	Moraš lačhe te upravil pire familijava, a lešće čhavra moraš te čhon leste kan thaj te poštuin les.
3603050062	Kaj ako o manuš našti upravljil pire familijava, sar vodila e briga pale e Devlešći Khanđiri?
360306006c	O starešina či tromal te avel terno ando paćipe te či uzoholil pes thaj te perel tale benđešći osuda.
360307008a	Vi e manuša save naj andar e Khanđiri moraš te ćeren lačhe svato pale leste te na perel ande benđešći zamka thaj te či ladžavol.
3603080096	Isto gajda e đakonurja trubun te zaslužin poštuipe thaj te aven časne manuša, a na licemerne. Či troman te aven matarne niti pohlepne pale love.
3603090035	Von trubun ande mirno savest sledin o čačo paćipe.
36030a0067	A vi von majsigo trubun te aven proverime pa tek askal, ako si verne neka inćaren e đakonsko služba.
36030b009f	Lenđe romnja isto gajda trubun te zaslužin o poštuipe, thaj te aven časne manušnja, a na sklone te klevetin, trubun te aven umerene thaj ande sa pouzdane.
36030c006d	O đakon moraš te avel paćivalo jećhe romnjaće thaj lačhe te upravil pire čhavrenca thaj pire ćheresa.
36030d0084	Kaj okola save lačhe obavin e đakonsko služba steknin pešće lačho položaj thaj baro pouzdanje ando paćipe ando Isuso Hristo.
36030e0037	Ramov tuće akava thaj nadiv man kaj uskoro avava tute,
36030f00a1	a te zadržisajlem, tu džaneja sar trubul o manuš te ponašilpe ande Devlesko ćher, savo si e Khanđiri e džude Devlešći, stupo thaj temelji palo čačipe.
36031000f1	Bi sumnja, e tajna palo pobožnost si bari: O Hristo pojavisajlo ando telo, e Duhosa sikadilo pravedno, e anđelurja dikhline les, e themešće sas propovedime pale leste, ando them paćanas ande leste, thaj ande slava sas vazdino ando nebo.
3604010095	O Duho jasno phenel kaj ande poslednjo vrjama varesave džanatar katar o paćipe thaj priklonina pe e hohamne duhonenđe thaj e benđešće naukaće.
3604020053	Kasavo sikavipe avel katar licemerja save mothon hohaipe, lenđi savest otupisarda.
360403009a	Von zabranin e manušenđe te ženin pe thaj te han određeno vrsta habe savo o Del stvorisarda te zahvalne han okola save paćan thaj džanen o čačipe.
360404006a	Kaj, sa so o Del stvorisarda lačho si thaj či trubul te odbacil pe khanči so primil pe ande zahvalnost,
360405003c	zato kaj si posvetime e Devlešće alaveja thaj e molitvava.
360406009d	Sikav akava e phralen thaj e phejen thaj aveja lačho sluga e Isuse Hristosko, pravardo san ando čačipe e paćimasko thaj ando lačho sikavipe savo sledis.
3604070069	Le tut majdur katar e bidevlešće thaj mamijenđe paramiče, a vežbisar tut ando sveto trajo e Devlesa.
36040800a1	Kaj e vežba palo telo anel cikini korist, a e vežba ando pobožnost si korisno pale sa, pošto si lat obećanje vi pale akava trajo thaj vi palo budućo trajo.
3604090043	Akaja poruka si čačipe thaj zaslužil te avel potpuno prihvatime.
36040a0096	Pale akava amen trudi men thaj bori men, kaj amen amari nada čhutam ando džudo Del, savo si Spasitelj sa e themengo, a majsigo okolengo save paćan.
36040b001d	Akava zapovedisar thaj sikav.
36040c00a8	Na de khonikašće te majcara poštuil tut zato kaj san terno, nego av primer e vernikonenđe ando alav, ando ponašanje, ande ljubav, ando paćipe thaj ande čistoća.
36040d006c	Dok me či avav, posvetisar tut te čitos o Sveto lil angle manuša, te ohrabris, thaj sikaves e vernikonen.
36040e0075	Na zanemarisar o duhovno daro savo primisardan kroz o proročanstvo gajda kaj e starešine čhutine pire vas pe tute.
36040f0042	Av potpuno posvetime godolešće te savora dićhen ćiro napretko.
3604100072	Le sama pe tute thaj po sikavipe. Ačh ande okova so si ispravno gajda spasija tut thaj okolen kaj čhon kan tute.
3605010079	E purane manuše na kuš strogo, nego ćher lesa svato sago ćire dadesa. E terne manušenca postupisar sago e phralenca,
3605020061	e purane manušnjenca sago ćire dejenca, a e čhejenca sago ćire phejenca ande sasti čistoća.
3605030032	Poštujisar okole udovicen save si čače udovice.
36050400dd	Ali, ako e udovica si čhavra ili unukurja, neka von majsigo sićon te sikaven piri pobožnost gajda kaj vodin e briga pale piri familija, thaj te odužin pe pire dadešće thaj pire dejaće. Akava si ugodno e Devlešće.
360505009e	Pravo udovica, savi si korkoro thaj naj lat khonik te vodil briga pale late, pouzdilpe ando Del. E raćenca thaj e đesenca rodel lestar pomoć thaj molil pe.
3605060047	Ali e udovica savi trajil raspustime vi ako si džudi, duhovno si muli.
360507002d	Kava zapovedisar lenđe te aven bi zamerkako.
36050800a5	Ali, ako vareko či vodil briga pale pire familija, a posebno pale pire ćherutne, odreknisajlo katar o paćipe thaj majgore si katar okola save či paćan ando Del.
360509007c	Na ramon po udovičko popis ni jećhe udovica, ako još naj lat šovardeš brš thaj savi sas majbut katar jek drom udajime.
36050a00f5	Voj moraš te avel pindžardi pe pire lačhe dela: kaj lačhe odgoisarda pire čhavren, kaj sas gostoljubivo, kaj thovelas e pungre e Devlešće manušenđe, kaj pomožilas okolenđe save sas ande nevolja, kaj predano ćerelas svako lačho delo.
36050b0088	E majterne udovicen na ramo ando udovičko zapis. Kaj, kana e telesno požuda savladil lenđi odanost e Hristošće, kamen te udajin pe.
36050c003c	Gajda pe peste crden osuda, pošto uštadine e prvo vernost.
36050d00bc	A osim godova, džan katar o ćher dži ko ćher thaj sićon te aven bibućarne. Thaj na samo godova, nego hamin pe ande averenđe buća, brbljive si thaj ćeren svato okova so či trubun.
36050e0092	Zato savetuiv te e majterne udovice udajin pe, thaj bijanen čhavren, te aven domaćice thaj te na den nisosko povodo e dušmanošće te klevetil.
36050f0049	Kaj varesave već boldine pe katar o paćipe thaj teljardine palo Sotona.
36051000a2	Ako varesave vernica si udovice saven pomognil, neka majdur vodil briga pale lende, te e khanđiri či avel opteretime, nego te šaj pomožil e prave udovicenđe.
