2800000007	Matthew
42060d0071	and the stars of heaven fell to the earth, as a fig-tree droppeth it's unripe figs, when shaken by a strong wind;
42060e006d	and the heaven passed away as a book rolled up, and every mountain and island were moved out of their places:
42060f00d1	and the kings of the earth, and the grandees, and the rich men, and the chief captains, and the mighty men, and every slave, and every free man, hid themselves in the caverns and in the rocks of the mountains;
4206100097	and said to the mountains and to the rocks, "Fall upon us, and hide us from the face of Him that sitteth on the throne, and from the wrath of the Lamb:
4206110046	for the great day of his wrath is come, and who can stand before Him?"
42070100cb	And after these things, I saw four angels standing at the four corners of the earth, holding the four winds of the earth, that the wind might not blow upon the earth, nor upon the sea, nor upon any tree.
42070200bf	And I saw another angel which ascended from the east, having the seal of the living God: and he cried with a loud voice to the four angels, to whom it was given to hurt the earth and the sea,
4207030077	saying, Hurt not the earth, nor the sea, nor the trees, till we have sealed the servants of our God on their foreheads.
420704009b	And I heard the number of those that were sealed; and there were an hundred forty and four thousand sealed out of all the tribes of the children of Israel.
4207050097	Of the tribe of Judah were sealed twelve thousand: of the tribe of Reuben were sealed twelve thousand: of the tribe of Gad were sealed twelve thousand:
420706009f	of the tribe of Aser were sealed twelve thousand: of the tribe of Nephthalim were sealed twelve thousand: of the tribe of Manasseh were sealed twelve thousand:
420707009b	of the tribe of Simeon were sealed twelve thousand: of the tribe of Levi were sealed twelve thousand: of the tribe of Issachar were sealed twelve thousand:
420708009e	of the tribe of Zabulon were sealed twelve thousand: of the tribe of Joseph were sealed twelve thousand: of the tribe of Benjamin were sealed twelve thousand.
42070900ec	After this I beheld, and lo, a great multitude, which no one could number, out of all nations, and tribes, and people, and languages, standing before the throne and before the Lamb, clothed in white robes, and with palms in their hands;
42070a0075	and crying with a loud voice, saying, Salvation be ascribed to our God, who sitteth upon the throne, and to the Lamb.
42070b00aa	And all the angels stood round the throne, and round the elders, and the four animate beings; and fell on their faces before the throne, and worshipped God, saying, Amen:
42070c0085	Blessing, and glory, and wisdom, and thanksgiving, and honor, and power, and strength be ascribed to our God for ever and ever. Amen.
42070d0071	And one of the elders said unto me, Who are these that are clothed in white robes, and from whence did they come?
42070e00b6	And I said unto him, Sir, thou knowest. And he said to me, These are they who come out of great affliction, and have washed their robes, and made them white in the blood of the Lamb.
42070f0093	Therefore they are before the throne of God, and serve Him day and night in his temple: and He that sitteth upon the throne shall dwell among them.
4207100066	They shall hunger no more, nor thirst any more, nor shall the sun nor any violent heat fall upon them.
42071100a7	For the Lamb, that is in the midst of the throne, shall feed them, and shall lead them to fountains of living waters: and God will wipe off every tear from their eyes.
4208010058	And when He opened the seventh seal, there was silence in heaven for about half an hour:
4208020059	and I saw the seven angels, that stood before God; and seven trumpets were given to them.
42080300dd	And another angel came and stood at the altar, having a golden censer; and there was given to Him much incense, that He might present it with the prayers of all the saints on the golden altar, which was before the throne.
420804006e	And the smoke of the incense went up with the prayers of the saints, out of the hand of the angel, before God.
42080500a8	And the angel took the censer, and filled it with fire of the altar, and cast it upon the earth: and there were voices, and thunders, and lightnings, and an earthquake.
420806005f	And the seven angels, that had the seven trumpets, prepared themselves to sound their trumpets.
42080700be	And the first angel sounded his trumpet, and there was hail and fire mingled with blood, and it was cast down upon the earth: and a third part of the trees and every green herb was burnt up.
4208080088	And the second angel sounded, and I saw as it were a great mountain on fire cast into the sea, and a third part of the sea became blood.
