2800000005	Matej
42030700e6	“E anđelose tari khanđiri ani Filadelfija pisi: ‘Kava vaćarol o Sveto thaj Čačukano savo isi le ključo e caroso e Davideso – kova so vov putrol, khoni našti te phandol thaj kova so vov phandol, khoni našti te putrol.
42030800b4	Džanav ćire buća. Akh, putardem e vudara angle tute thaj khoni našti phandol len. Džanav kaj isi tut zala zor, al ićare tut ke mingro lafi thaj ni odreknisaljan me alavestar.
42030900ca	Akh, dav tut kolen andari sinagoga e Satanasi – kolen save phenen kaj si Jevreja, al naj, golese kaj xoxaven – ka ćerav te aven te klanjin pe angle ćire pingre thaj te dodžanen kaj me mangav tut.
42030a00c2	Golese kaj ićardan tut pe mingro zapovest thaj ačhiljan istrajno, i me tut ka arakhav kana ka avol o sato taro iskušenje, savo ka avol ke sa o sveto te iskušil kolen save si džuvde ki phuv.
42030b004f	Akh, ka avav sigate. Zurale ićar kova so isi tut, ma khoni te lol ćiro venco.
42030c00ea	E pobedniko ka ćerav sar stubo ano hram me Devleso thaj nikad više ni ka ikljol lestar. Ka pisiv pe leste o alav me Devleso thaj o alav e foroso, me Devleso – nevo Jerusalim, savo uljol taro nebo tare mo Dol thaj mingro nevo alav.
42030d0042	Kas isi kana nek šunol, so o Duxo vaćarol e khanđirenđe.’”
42030e008c	“E anđelose tari khanđiri ani Laodikeja pisi: ‘Kava phenol o Amin, Verno thaj Čačukano svedoko, o Gospodari tare sa so o Dol ćerda.
42030f0067	Džanav ćire buća, kaj naj san khančese, ni sar šudro ni sar tato paj. Te ave barem šudro il tato!
4203100048	Gija san mlako – ni šudro ni tato – ka čhungarav tut andar mo muj!
4203110080	Vaćare: “Barvalo sem. Barvaljem thaj khanči ni trubul man!” Al ni džane kaj san bibaxtalo, jadno, čoro, koro thaj nango.
42031200f4	Savetujiv tut, mandar te ćine zlato savo si pročistimo ani jag, gijate čače ka ave barvalo. Ćin mandar parne šeja, gijate ka urave tut thaj ni ka sikadol ćo ladžutno nanđipe. Ćin mandar melemo, te maćhe lesa će jakha te šaj dičhe.
420313004e	Me koriv thaj vaspitiv sa kolen saven mangav. Golese av revno thaj pokaji tut.
420314008e	Akh, ačhav ko vudar thaj čalavav. Te khoni šunol mo glaso thaj putrol o vudar, ka avav leste andre thaj ka xav lesa thaj vov mancar ka xal.
420315007b	E pobednikose ka dav te bešol mancar ko mingro presto, sar so i me pobedisadem thaj bešljem mingre Dadesa ko leso presto.
4203160042	Kas isi kana nek šunol, so o Duxo vaćarol e khanđirenđe.’”
42040100c1	Pale gova dikhljem: Dikh, angle mande sasa putardo o vudar ano nebo. A glaso, so angleder šundem, sar glaso e trubako, vaćarda: “Av akari upre thaj ka sikavav tuće so ka avol pale kava!”
4204020055	Sigate o Duxo inđarda man thaj akh, o presto sasa ko nebo thaj neko bešlo pe leste.
4204030074	Kova so bešola ko presto izgledila sar jaspis thaj sard. Thaj trujal o presto sasa duga savi izgledila sar smaragd.
4204040094	Trujal o presto sesa bišteštar prestolura thaj pe lende bešle bišteštar starešine. Sesa urade ano parno thaj sasa len zlatna vencura pe šore.
4204050081	Taro presto avena bljeskura tare munje, grmljavine thaj gromura. Anglo presto phabile efta baklje. Gola si efta duxura e Devlese.
42040600c0	Anglo presto sasa khanči so ličila po stakleno more, prozirno sar kristalo. Ano maškar thaj trujal o presto sesa štar džuvde bićura. Gola bićura sesa pherde jakhencar anglal thaj palal.
4204070078	O angluno biće sasa sar lav, o dujto sar guruv, o trito sasa le muj sar manuš thaj o štarto sasa sar orao kana letil.
4204080103	Sa e bićura sasa len po šov phakha. E bićura sesa pherde jakhencar, save sesa lenđe pe phaka thaj tale phaka. Gola bićura i đive i rat bizo ačhipe vaćaren: “Sveto, sveto, sveto si o Gospod o Dol o Svemogućo, savo sasa, savo si thaj savo ka avol!”
4204090076	Svako drom kana gola bićura den slava, čast thaj zahvalnost Kolese so bešol ko presto thaj živil ane sa e đivesa,
42040a00c1	peren mujencar kola bišteštar starešine dži i phuv angle Kova so bešol ko presto thaj klanjin pe Kolese savo živil ane sa e đivesa, pa čhuven pe zlatna vencura anglo presto vaćarindoj:
42040b00ac	“Dostojno san, Gospode thaj Devla amareja, te primi i slava, o čast thaj o zuralipe, golese kaj tu sa ćerdan thaj ćire voljasa sasa sa stvorimo thaj sa postanisada.”
4205010088	Ano leso desno va Kolese so bešol ko presto dikhljem paćardo lil so sasa pisimo andral thaj avral thaj pečatirimo efta pečaturencar.
420502008b	A dikhljem jekhe zurale anđelo sar vaćarda bare glasosa: “Ko si dostojno te phađol kala pečatura thaj te putrol kava paćardo lil?”
4205030067	Al khoni ni ko nebo, ni ki phuv ni tali phuv naštine te putrol o paćardo lil ni te dičhol ane leste.
4205040069	Tegani me lijem te rovav but golese so khoni naštine te putrol o paćardo lil thaj te dičhol ane leste.
42050500b2	Al jekh tare starešine phenda manđe: “Ma te rove. Ek, pobedisada o Lavo tare Judaso pleme, o Koreno e Davideso. Vov šaj phađol e pečatura thaj te putrol o paćardo lil.”
42050600e0	Tegani dikhljem sar maškaro presto thaj maškare štar bićura thaj maškare starešine ačhol Bakroro savo izgledila sar čhindo. Sasa le efta šinga thaj efta jakha, save si efta duxura e Devlese bičhalde ane sa o sveto.
4205070054	O Bakroro avilo thaj lija taro desno va Kolestar so bešlo ko presto o paćardo lil.
42050800ca	Thaj kana lija o paćardo lil, e štar bićura thaj e bišteštar starešine pele ke pe koča anglo Bakroro. Savoren sesa harfe thaj zlatna čare pherde tamjanesa, so si e molitve e Devlese manušenđe.
42050900e6	Von đilabena nevi đili: “Dostostojno san te le o paćardo lil thaj te phađe lese pečatura, golese kaj sana čhindo, thaj će ratesa poćindan e manušen bašo Dol e manušen tare sa e plemenura, čhiba, narodura thaj nacije.
42050a005c	Ćerdan len te aven carstvo thaj sveštenikura amare Devlese, thaj von ka vladin ki phuv.”
42050b00a0	Tegani dikhljem thaj šundem glaso tare but anđelura trujal o presto thaj tare bićura thaj tare starešine. E anđelurengo đindipe sasa milja thaj milionura.
42050c009a	Đilabena bare glasosa: “Dostojno si o Bakroro, savo sasa čhindo te lol i zor, o barvalipe, o mudrost, o zuralipe, o čast i slava thaj o blagoslov!”
42050d00df	Tegani šundem sa e stvorenjura ko nebo, ki phuv, tali phuv thaj ko more thaj sa so si ane lende, sar phenen: “Blagoslov, o čast, i slava thaj o zuralipe Kolese savo bešol ko presto thaj e Bakrorese ane sa e đivesa!”
42050e0061	Thaj e štar bićura vaćarde: “Amin!” A e starešine pele ke pe koča thaj klanjisajle lese.
42060100a8	Tegani dikhljem sar o Bakroro phaglja jekh tare efta pečatura thaj šundem jekhe tare kola štar džuvde bićura sar vaćarol zurale glasosa sar grmljavina: “Ava!”
4206020091	Dikhljem thaj angle mande sasa parno gra thaj pe leste manuš džitkasa! Dobisada venco e pobednikoso, a vov jašisada sar pobedniko, te pobedil.
420603005c	Kana phaglja o Bakroro o dujto pečato, šundem sar o dujto džuvdo biće phenol: “Ava!”
42060400a0	Tegani avilo aver gra, lolo sar jag, a kova so jašil pe leste dobisada vlast te lol tari phuv o mir, e manuša te mudaren jekh avere. Thaj dobisada baro mačo.
42060500b9	Kana phaglja o Bakroro o trito pečato, šundem sar o trito džuvdo biće phenol: “Ava!” Dikhljem thaj angle mande sasa kalo gra thaj pe leste manuš so sasa le kantari ane piro va!
42060600cb	Tegani šundem khanči sar glaso maškare štar džuvde bićura sar phenol: “Kilo điv baši jekh dnevnica il trin kila ječmo baši jekh dnevnica! Al e uljese thaj e moljaće ma te ćeren bilačhe.”
420607006b	Kana phaglja o Bakroro o štarto pečato, šundem sar o glaso taro štarto džuvdo biće phenol: “Ava!”
420608010e	Dikhljem thaj angle mande sasa sivo gra. Alav koleso so jašila pe leste sasa Meripe thaj pale leste džala o sveto e mulengo. Dobisade vlast taro štarto kotor e manušengo ki phuv, te mudaren mačosa, bokhalimasa, nasvalimasa thaj e divljone životinjencar e phuvaće.
42060900aa	Kana phaglja o Bakroro o pandžto pečato, dikhljem talo žrtveniko e duše kolenđe save sesa čhinde baše Devleso lafi thaj baše lenđe svedočanstvura save sesa len.
42060a00a0	Von dije vika andaro sa o glaso: “Vadži kobor, Gospodarona svetoneja thaj čačukaneja, ni ka sudi e manušenđe save si ki phuv thaj ka osveti amaro rat?”
42060b00cf	Tegani dži jekh lendar dobisada parno fostano thaj sasa lenđe vaćardo te ađućaren vadži zala dok ni pherdol o đinipe lenđe phralenđe, kolenđe so služin lencar, save trubul te aven mudarde sar von.
42060c00a0	Kana phaglja o Bakroro o šovto pečato, dikhljem sar i phuv lija but te tresil, o kham kalilo sar čaršafi taro kostret thaj sa o čhon ćerdilo lolo sar rat.
42060d006a	E čerenja e nebose pele ki phuv sar zelena smokve so peren taro kaš sar kana tresil len i zurali balval.
42060e0069	O nebo hasajlo sar paćardo lil kana phandol pe, a sa e bregura thaj e ostrvura crdije pe tare piro than.
42060f00ae	Tegani e phuvaće carura, e vođe, šorutne e vojskaće, e barvale, e zurale thaj sa e robura thaj e slobodna manuša garade pe ane pećine thaj maškare bare bara e bregose,
4206100096	vaćarindoj e bregurenđe thaj e bare barenđe: “Peren pe amende thaj garaven amen taro muj Koleso savo bešol ko presto thaj tare holi e Bakroresi!
4206110047	Golese kaj avilo o baro đive lenđe holjaće! Ko ka ačhol džuvdo?”
42070100ad	Tegani dikhljem štar anđelura sar ačhen ke štar riga e phuvaće. Ačhavena štar balvalja e phuvaće, te ma phurden e balvalja ni ki phuv, ni ko more, ni ko nisavo kaš.
42070200d4	Tegani dikhljem jekhe avere anđelo sar avol taro istok thaj inđarol o pečato e džuvde Devleso. Andare sa o glaso vaćarda kole štare anđelurenđe save dobisade vlast te anen šteta e phuvaće thaj e morese:
420703007c	“Ma anen šteta e phuvaće, ni e morese, ni e kaštenđe sa dok ni čhuva pečato ke čikata e slugenđe amare Devlese!”
4207040077	Pale gova šundem o đinipe save sesa beležime pečatosa: šelusaranda thaj štar milje tare sa e Izraelska plemenura.
420705008b	Tare Judaso pleme 12 000 beležime pečatosa, tare Ruvimeso pleme 12 000 beležime pečatosa, tare Gadeso pleme 12 000 beležime pečatosa,
4207060095	tare Asiroveso pleme 12 000 beležime pečatosa, tare Neftalimeso pleme 12 000 beležime pečatosa, tare Manasijaso pleme 12 000 beležime pečatosa,
4207070093	tare Simeoneso pleme 12 000 beležime pečatosa, tare Levijaso pleme 12 000 beležime pečatosa, tare Isahareveso pleme 12 000 beležime pečatosa,
4207080097	tare Zavuloneso pleme 12 000 beležime pečatosa, tare Josifeso pleme 12 000 beležime pečatosa, tare Venijamineveso pleme 12 000 beležime pečatosa.
42070900fd	Pale gova dikhljem thaj dikh, but manuša, saven khoni naštine te đinol, tare sa e nacije, plemenura, narodura thaj čhiba. Kala manuša ačhena anglo presto thaj anglo Bakroro, urade ane parne fostanura thaj sasa len raja tari palma ane lenđe vasta.
42070a006b	Dena vika andare sa o glaso: “Spasenje preperol amare Devlese, savo bešol ko presto thaj e Bakrorese!”
42070b0098	Sa e anđelura ačhile trujal o presto, e starešine thaj e štar džuvde bićura. Von pele tele pe pumare muja anglo presto thaj klanjisajle e Devlese.
42070c0077	Vaćarena: “Amin! Blagoslov, slava, mudrost, hvala, čast, zuralipe thaj zor amare Devlese ane sa e đivesa. Amin!”
42070d006b	Tegani jekh tare starešine pučlja man: “Ko si kola so si urade ane parne fostanura thaj kotar avile?”
42070e00b7	Phendem lese: “Me ni džanav. Al tu džane, gospodarona!” A vov phenda manđe: “Kala si kola so avile tare bare patnje thaj pe fostanura thode thaj parnjarde e Bakrorese ratesa.
42070f009f	Golese, von ačhen anglo presto e Devleso thaj služin le đive em rat ane leso hram. A Kova savo bešol po presto ka živil maškar lende thaj ka štitil len.
420710006b	Von nikad više ni ka aven bokhale ni trošale thaj nikad više ni ka phabarol len o kham ni nisavo tatipe.
42071100af	Golese so, o Bakroro, savo si ko maškar anglo presto, ka avol lengo pastiri. Ka inđarol len ko izvori e džuvde pajeso. A o Dol ka kosol dži jekh jasvi lenđe jakhendar.”
4208010058	Kana phaglja o Bakroro o eftato pečato, khanči ni šundilo ko nebo paše opaš o sato.
4208020050	Tegani dikhljem efta anđeluren save ačhile anglo Dol. Von dobisade efta trube.
42080300b9	Thaj avilo aver anđelo, savo sasa le zlatno kadionica, thaj ačhilo anglo žrtveniko. Dobisada but tamjano te anol le e molitvencar sa e Devlese manušencar ko žrtveniko anglo presto.
420804007c	O čuro taro tamjano tari kadionica savi ićarda o anđelo, katane e molitvencar e Devlese manušenđe, uštilo premalo Dol.
42080500aa	Tegani o anđelo lija i kadionica, pherda la jagasa taro žrtveniko thaj čhudija ki phuv. Pe gova avile gromura thaj grmljavina, sevisade e munje thaj tresisajli i phuv.
420806004a	Efta anđelura save sasa len efta trube, spremisajle te phurden ane trube.
42080700cc	O angluno anđelo phurdija ani truba thaj peli kukudi thaj jag mešimi ratesa thaj gova sasa čhudimo pi phuv. Phabilo trito kotor e phuvako, phabilo trito kotor tare kašta thaj phabili sa i zeleno čar.
4208080090	O dujto anđelo phurdija ani truba thaj khanči sar baro brego, phabardo jagasa, sasa čhudimo ano more. Trito kotor taro more ćerdilo ano rat,
4208090068	mulo trito kotor tare stvorenjura so sesa džuvde ano more thaj sasa uništimo trito kotor tare brodura.
42080a0094	O trito anđelo phurdija ani truba thaj peli taro nebo bari čereni, savi phabola sar baklja. Peli po trito kotor tare leja thaj pe izvora e pajese.
42080b00a1	O alav e čerenjako sasa Pelen so značil “Ćerko”. Trito kotor e pajengo ćerdilo ano pelen thaj but manuša mule tare paja, golese kaj postanisade ćerče.
42080c00df	O štarto anđelo phurdija ani truba thaj sasa čalado trito kotor taro kham, trito kotor taro čhon thaj trito kotor tare čerenja, gija o trito kotor lendar kalilo. O đive thaj i rat hasarde po trito kotor taro svetlost.
42080d00d2	Tegani dikhljem thaj šundem jekh orao sar letil uče po nebo thaj zurale dol vika: “Pharo, pharo, pharo kolenđe so živin ki phuv bašo bašalipe e trubengo andar save trubun te phurden e trin anđelura!”
420901008e	Tegani o pandžto anđelo phurdija ani truba thaj dikhljem i čereni savi taro nebo peli pi phuv. Voj dobisada o ključo taro muj e Bezdaneso.
4209020082	Kana putarda o muj e Bezdaneso, iklilo taro muj o čuro sar tari bari kubava. O kham thaj o nebo kalile taro čuro andar o Bezdan.
420903005e	Taro čuro iklile ki phuv e skakavcura thaj dobisade zuralipe sar so isi e škorpijen ki phuv.
42090400a4	Sasa lenđe zapovedimo te ma ćeren khanči e čaraće, ni nisave biljkaće, ni nisave kaštenđe, nego samo e manušenđe save naj len e Devleso pečato ko čikat.
42090500a7	Thaj ni dija pe e skakavcurenđe te mudaren kale manušen, nego samo te mučin len pandž čhon. E manuša sesa mučime dukhasa sar kana i škorpija pusavol e manuše.
4209060076	Ane gola đivesa e manuša ka roden o meripe, al ni ka aračhen le. Ka manđen te meren, al o meripe ka našol lendar.
4209070098	E skakavcura dičhile sar e grasta so si spremime bašo maripe. Pe lenđe šore sasa len khanči sar zlatno venco thaj lenđe muja sesa sar manušikane.
420908003b	Sasa len bala sar džuvlikane, a lenđe danda sar e lavose.
4209090089	Sasa pe lende khanči sar sastrnale oklopura thaj o glaso lenđe phakengo šundilo sar kana but grasta pe vordonencar prasten ano maripe.
42090a007a	Sasa len porika e kangrencar sar e škorpijenđe. Ane gola porika sasa len vlast te mučin lencar e manušen pandž čhon.
42090b009f	E skakavcuren sasa caro savo si anđelo e Bezdaneso savo ki jevrejsko čhib akhardol Avadon thaj ki grčko čhib Apolion (so značil “Kova savo uništil”).
42090c0035	Jekh bilačhipe nakhlo. Al akh, aven vadži aver duj!
42090d007c	O šovto anđelo phurdija ani truba thaj šundem glaso so avola tare štar šinga e zlatnone žrtvenikose savo si anglo Dol.
42090e007f	Kova glaso vaćarda e šovtone anđelose kas sasa truba: “Putar e štaren anđeluren save si phangle ki bari len i Eufrat!”
42090f0088	Thaj sesa putarde e štar anđelura save sesa spremna baš za ke gova sato, đive, čhon thaj berš te mudaren trito kotor tare manuša.
4209100058	O đinipe tare vojnikura ke grasta sasa dujšel milionura – šundem kobor sesa džene.
42091100fc	Ano dičhipe so dikhljem e grasta thaj kolen so jašin pe lende izgledisade gijate: Sasa len oklopura lole sar jag, plava thaj žuta sar o sumpor. E grastenđe šore sesa sar šore e lavurenđe thaj tare lenđe muja iklili i jag, o čuro thaj o sumpor.
4209120079	Gola trin bilačhipe – jag, čuro thaj sumpor – save iklile andaro muj e grastengo, mudarde trito kotor tare manuša.
4209130094	Golese kaj o zuralipe e grastengo sasa ane lenđe muja thaj ane lenđe porika. Lenđe porika sesa sar sapa, savenđe šorencar dukhavena e manušen.
420914013b	E manuša save ačhile thaj ni mudarda len kava bilačhipe, ipak ni kajisajle baše pe idolura save ćerde pe vastencar thaj ni ačhade te klanjin pe e benđenđe thaj e idolurenđe taro zlato, taro srebro, tari bronza, taro bar, thaj taro kaš – idolurenđe save našti dičhen, našti šunen thaj našti phiren.
4209150054	Ni kajisajle ni bašo mudaripe, ni pašo drabaripe, ni bašo blud, ni bašo čoripe.
