0100000007	Genesis
2b101500cb	When a woman gives birth she has sadness because her hour has come, but when she has given birth to the child, she no longer remembers her pain because of her joy that a man has been born into the world.
2b10160087	So you have sadness now, but I will see you again, and your heart will be glad, and no one will be able to take away your joy from you.
2b1017008b	On that day you will not ask me anything. Truly, truly, I say to you, if you ask anything of the Father in my name, he will give it to you.
2b1018006f	Until now you have not asked anything in my name. Ask, and you will receive so that your joy will be fulfilled.
2b101900bb	I have said these things to you in figures of speech, but the hour is coming when I will no longer speak to you in figures of speech, but instead I will tell you plainly about the Father.
2b101a0063	On that day you will ask in my name and I do not say to you that I will pray to the Father for you,
2b101b0075	for the Father himself loves you because you have loved me and because you have believed that I came from the Father.
2b101c0076	I came from the Father, and I have come into the world. Again, I am leaving the world and I am going to the Father.”
2b101d0061	His disciples said, “See, now you are speaking plainly and you are not using figures of speech.
2b101e0092	Now we know that you know all things, and you do not need anyone to ask you questions. Because of this, we believe that you have come from God.”
2b101f002b	Jesus answered them, “Do you believe now?
2b102000b7	See, the hour is coming, yes, and has indeed come, when you will be scattered, everyone to his own home, and you will leave me alone. Yet I am not alone because the Father is with me.
2b10210095	I have spoken these things to you so that you will have peace in me. In the world you have troubles, but have courage, I have conquered the world.”
2b110100a0	After Jesus said these things, he lifted up his eyes to the heavens and said, “Father, the hour has come, glorify your Son so that the Son will glorify you—
2b11020075	just as you gave him authority over all flesh so that he would give eternal life to everyone whom you have given him.
2b11030061	This is eternal life: That they know you, the only true God, and him whom you sent, Jesus Christ.
2b11040054	I glorified you on the earth. I have finished the work that you have given me to do.
2b11050069	Now, Father, glorify me along with yourself with the glory that I had with you before the world was made.
2b1106008b	I revealed your name to the people whom you gave me from the world. They were yours, and you gave them to me, and they have kept your word.
2b11070044	Now they know that everything that you have given me comes from you,
2b11080091	for I have given them all the words that you gave me. They received them and truly knew that I came from you, and they believed that you sent me.
2b11090066	I pray for them. I do not pray for the world but for those whom you have given me, for they are yours.
2b110a0050	Everything that is mine is yours, and yours is mine, and I am glorified in them.
2b110b00c0	I am no longer in the world, but these people are in the world, and I am coming to you. Holy Father, keep them in your name that you have given me so that they will be one, just as we are one.
2b110c00cc	While I was with them, I kept them in your name, which you have given me. I protected them, and not one of them was destroyed, except for the son of destruction, so that the scriptures would be fulfilled.
2b110d0078	Now I am coming to you, but I am saying these things in the world so that they will have my joy fulfilled in themselves.
2b110e007b	I have given them your word, and the world has hated them because they are not of the world, just as I am not of the world.
2b110f0062	I do not ask for you to take them away from the world, but for you to keep them from the evil one.
2b11100039	They are not of the world, just as I am not of the world.
2b11110030	Set them apart by the truth. Your word is truth.
2b11120047	Just as you sent me into the world, so I have sent them into the world.
2b11130060	For their sakes I have set myself apart, so that they themselves may also be set apart in truth.
2b11140057	I pray not only for these, but also for those who will believe in me through their word
2b1115009b	so that they will all be one, just as you, Father, are in me, and I am in you. May they also be in us so that the world will believe that you have sent me.
2b1116005f	The glory that you gave me, I have given to them, so that they will be one, just as we are one:
2b111700a7	I in them, and you in me—that they may be brought to complete unity, so that the world will know that you sent me, and that you have loved them just as you loved me.
2b111800a2	Father, I want those you have given me to be with me where I am, and to see my glory, the glory you gave me because you loved me before the creation of the world.
2b1119005e	Righteous Father, the world did not know you, but I know you; and these know that you sent me.
2b111a0091	I made your name known to them, and I will make it known so that the love with which you have loved me will be in them, and I will be in them.”
2b120100a7	After Jesus spoke these words, he went out with his disciples to the other side of the Kidron Valley, where there was a garden into which he and his disciples entered.
2b1202006b	Now Judas, who was going to betray him, also knew the place, for Jesus often went there with his disciples.
2b1203008f	Then Judas, leading a group of soldiers and some officers from the chief priests and Pharisees, went there with lanterns, torches, and weapons.
2b1204007b	Then Jesus, who knew all the things that were happening to him, went forward and asked them, “Who are you looking for?”
2b12050089	They answered him, “Jesus of Nazareth.” Jesus said to them, “I am.” Judas, who betrayed him, was also standing with the soldiers.
