2800000005	Mateu
3605190065	Tutashã, sh-faptili atseali buni s-ved, ma sh-atseali tsi suntu nividzuti nu pot s-armãnã ascumti.
36060100a8	Tuts tsi sãntu sum giuglu a sclãvililjei si lji lugurseascã nicuchirlji a lor axii ti itsi tinjii, tsi numa a Dumnidzãlui sh-nvitsãtura a noastrã nu si s-ngiurã.
36060200e8	Shi atselji tsi li au nicuchirlji pistimenji, s-nu lji atimuseascã cã sãntu frats, ma s-lã servireascã sh-ma ghini, cã atselji tsi au hãiri di lucrul a lor sãntu pistimenji sh-vruts. Nveats-lã aeasti lucri sh-dimãndã-lã.
36060300a0	Macã vãrã nveatsã unã nvitsãturã altã shi nu ascultã zboarili atseali sãnãtoasi a Domnului a nostru Isus Hristos sh-nvitsãtura dupã dumnidzãsirea,
36060400a5	elu easti fudul shi nu shtii tsiva. Elji va ma multu debatsili shi ncãcearili cu zboari, di-la cai s-amintã zilia, ncãcearea, ngiurãrili, shubeili atseli arãli,
360605007c	debatsili di geaba a oamnjilor cu minti asparti shi guliti di alihea, tsi minduescã cã dumnidzãsirea easti trã amintari.
3606060056	Ma dumnidzãsirea adutsi un mari amintatic, macã omlu s-hãrseashti cu atsea tsi ari.
3606070049	Cã noi nu avem adus tsiva tu aestã dunjauã, sh-nu va-lom tsiva cu noi.
360608004a	Macã avem s-mãcãm shi s-nã nvishtem, s-himã hãrãstisitã cu aestã.
36060900a7	Ma atselji tsi vor si s-facã avuts, cad tu cãrteari, tu cearc sh-tu multi orixi ni-minduiti sh-zãrãsiti, tsi li afundusescu oaminjilji tu cãdeari sh-aspãrdzeari.
36060a0093	Cã vrearea di pãradzi easti rãdãtsina a tut arãlilor, shi avãnda orixi multã, niscãntsi s-dipãrtarã di pisti sh-pãtsãrã multi dureari.
36060b0098	Ma tini, omlu a Dumnidzãlui, dipãrteadzã-ti di aesti sh-urmeadzã ndriptatea, dumnidzãsirea, pistea, vrearea, arãvdarea shi muljeatsa-a-inimãljei.
36060c00ab	Alumtã-ti trã alumta atsea buna a pistãljei. Ambratsãsea bana eternã, tu cai ti acljimarã sh-trã cai ai datã bunã mãrtirii trã pistea nãintea a mults martirii.
36060d0097	Ma ti spigiurã nãinti a Dumnidzãului, cai da banã a tutulor shi nãinti a Hristolui Isus, tsi deadi unã mãrtirii bunã nãintea al Pontius Pilat,
36060e0071	s-lu veaglji aestã dimãndãciuni fãrã damcã sh-cusuri, pãnã cãndu s-aspunã Domnul a nostru Isus Hristos.
36060f0093	Elu tu chirolu tsi lipseashti va si s-aspunã di Dumnidzãlu, ghinicuvãntatlu shi singurlu Domnitor, Amirãlu a amirãrilor shi Domnul a domnilor.
36061000b0	Elu singur u ari nimurirea shi sta tu lunjinã niaprucheatã, tsi nitsiun nu u ari vidzutã pute shi nu poati s-u veadã. Atsilui s-lji hibã tinjia shi putearea eternã! Amen.
36061100bc	Dimãndã-lã avutslji a lumiljei aishtei s-nu hibã pirifanj, shi s-nu nãdãeascã la ayishtearea tsi easti nisigur, ma tu Dumnidzãlu, tsi nã da cu multeatsã itsido s-nã hãrseascã.
3606120063	Dimãndã s-facã ghinetsi, si s-facã avuts cu fapti buni, s-hibã giumertsã sh-etinji trã dari,
3606130059	adunãnda ca ayishteari un bun thimeljiu trã yinitura, tsi s-agiundzemu bana alihioasã.
36061400b3	Timote, veaglji atsea tsi tsã s-ari pistipsitã, firinda di zboarili atseali di geaba sh-lumeshti sh-di cuntrãrili atsiljei tsi cu nindriptati (gabimisht) s-acljeami shtiintsã,
360615004c	tsi lu ambrãtsisirã niscãntsi shi ishirã di pisti. Harul s-hibã cu voi!
3700000009	2 Timoteu
370101006c	Pavlul, apostulu al Isus Hristos prit vrearea a Dumnidzãlui, trã bana tãxit prit pistea tu Hristolu Isus,
3701020076	al Timoteu, hiljilu a meu vrut: Har, njilã sh-pace di la Dumnidzãu Tatãl, shi di la Hristolu Isus, Domnul a nostru.
37010300b6	Hãristisescu Dumnidzãlu, a cui lj-huzmitipsescu ashã ca ntãnjilji a melji cu conshtincã curatã, tsi fãrã pãpsiri ti aduc aminti tu pãrãcãlsirili a meali, noaptea sh-dzua.
3701040057	Cãndu aduc aminti lãcrinjili a tali, am multu dor s-ti ved tra s-mi umplu cu harauã,
370105009c	cã aduc aminti pistea atsea alihioasa tsi easti tu tini, cai ma nãinti eara la maia a ta Loida sh-la muma a ta Euniche sh-escu sigur cã easti sh-la tini.
3701060079	Ti aestu motiv ma ts-u tãcãnescu, s-u dishteptsi doara al Dumnidzãu tsi easti tu tini cu bãgarea a mãnjilor a meali.
3701070069	Cã Dumnidzãlu nu nã deadi Duhlu tsi nã da fricã, ma Duhlu tsi nã da fuchii, vreari sh-frunimeatsã.
370108009d	S-nu ai arushãni s-mãrtirseshtã Domnul a nostru, sh-di mini, hãpsãnitlu a lui, ma munduia-ti deadun cu mini ti evanghelul dupã putearea a Dumnidzãlui.
37010900c1	Elu nã ascãpã shi nã acljimã cu unã acljimari sãmtã, nu dupã faptili a noastri, ma dupã scupolu a lui sh-dupã harlu, tsi nã si deadi tu Hristolu Isus nãinti di ahurhita a chirolui.
37010a0098	Tora s-fãnirusi prit aspunearea a Ascãpãtorlui a nostru Isus Hristos, tsi dãrãmã moartea shi scoasi tu lunjinã bana sh-nimurirea prit evanghelul,
37010b0041	trã atsel, mini mi bãgarã predicãtor, apostul shi nvitsãtor.
37010c00bf	Di idyia itii mini ma mi munduescu sh-di aesti, ma nu am arushãni, cã shtiu la cai am pistipsitã sh-escu sigur cã elu poati s-u veaglji atsea tsi nj-ari pistipsitã pãnã tu atsea dzuã.
37010d0071	Tsãn-lu modelu a zboarilor atseali buni, tsi avdzãsh di la mini cu pisti sh-vreari, tsi suntu tu Hristolu Isus.
37010e005e	Veaglji ayishtearea atsea buna tsi s-pistipsi a tsãia prit Duhlu Sãmtu tsi bãneadzi tu noi.
37010f0074	Tini lu shtii cã tuts atselji tsi suntu tu Asia nji turnarã plãtãrili, sh-namisa di elji Fighelul sh-Hermogenul.
370110007e	Domnulu s-lji da njilã a casãljei a Onesiforlui, cã di multi ori nj-deadi curaiu sh-nu avu arushãni di prãnghili a meali.
3701110042	Shi, cãndu vini la Roma, mi cãftã multu pãnã-cãndu mi aflã.
370112007f	Domnulu s-lji da s-aflã njilã di partea a Domnului tu dzua a lui. Tini lu shtii multu ghini cãt agiutari nji featsi tu Efes.
3702010047	Tini, hiljilu a meu, nvãrtusheati tu harul tsi easti tu Hristolu Isus,
3702020083	sh-atseali tsi avdzãsh di la mini nãintea a multsor martirii, dã-li la oaminji pistimenji, tsi va s-poatã s-nveatsã sh-altsã.
3702030046	Tini mpartsã-li cu mini munduirili, ca un suldat bun al Isus Hristos.
370204008e	Cã nitsiunu di atselji tsi s-ducã suldat nu s-minteashti cu lucrili a banãljei, tsi s-lji arãseascã atsilui tsi lu-ari loatã tu armatã.
370205007e	Tutashã, macã vãrã ljea parti tu arenã ca dalagãtor, nu si ncuruneadzi ma s-nu aibã alãgatã dupã regulili a gioclui.
3702060045	Agricultorlu tsi lucreadzã multu prindi s-lu ljea protlu birichetlu.
370207004b	Minduia trã atseali tsi tsã dzãc, cã Domnul va tsã da minti trã tuti.
370208005e	Adu aminti tsi Isus Hristolu, di fara a Davidului, s-nyie dit mortsã, dupã evanghelul a meu,
3702090079	trã cai mini ma mi munduescu pãnã tu prãnghi ca un arãu-fãcãtor. Ma zborlu a Dumnidzãlui nu s-leagã cu prãnghi.
37020a008a	Trã atsea mini li aravdu tuti trã itia a aleptsilor, tsi elji s-aibã ascãparea tsi easti tu Hristolu Isus, deadun cu mãrirea eternã.
37020b0054	Aestu zbor easti pistipsit, cã: Macã noi murim cu nãsu, sh-va s-bãnãm cu nãsu.
37020c005f	Macã noi arãvdãm, va s-domnim deadun cu nãsu. Macã va lu alipidãm, sh-elu va nã aleapid.
37020d005a	Macã him nipistimenji, elu armãni pistimen. Cã elu nu poati s-aleapid bãnaticlu a lui.
37020e0092	Adu-lã aminti atsilor aesti lucri, spigiurãnda nãintea a Domnului s-nu sã ncaci cu zboari, cã nu axizeashti shi fatsi arãu atsilor tsi avdu.
37020f0092	Bagã mintea s-eshi nãintea a Dumnidzãlui ca om aprovat, ca lucrutor tsi nu ari cãtse si arushuneadzã, cã dzãtsi ndreptu zborlu a alihiljei.
370210005c	Afirea-ti di zboarãli atseli goali, tsi li dipãrteadzã oamnjilji ma multu di Dumnidzãlu.
370211005e	Nvitsãtura a lor va sã scurpiseascã ca unã cangrenã. Di aeshti suntu Himeneul sh-Filetul.
370212006a	Elji s-dipãrtarã di alihea, dzãcãnda cã nyiearea easti faptã shi rãstoanã pistea a niscãntsãlor.
37021300e4	Cu tut atsea, thimeljilu atsel vãrtoslu a Dumnidzãlui sta niminat, sh-ari aestã vulã: “Domnul lji cunoashti atselji tsi suntu a lui,” shi: “Caitsido tsi acatsi n-gurã numa a Hristolui s-dipãrteadzã di arãutatea.”
370214008a	Tu unã casã mari nu ari mash vasi di furii sh-di asimi, ma sh-di lemnu sh-di lut, nãscãnti trã tinjisiri, alantili nu trã tinjisiri.
3702150086	Macã vãrã s-cãtãrseashti di aesti lucri, va hibã un vasu di tinjii, sãmtãsit sh-lipsit di Mastru, etimãsit di itsi lucru bun.
37021600ab	Dipãrteadz-ti di orixile a tinireatsãljei sh-duti dupã ndriptatea, dupã pistea, dupã vrearea sh-dupã pacea, deadun cu atselji tsi acljeamã Domnul cu inimã curatã.
3702170066	Afireati tutashã di cuvendzãli atseali glari sh-fãrã minti, shtiinda cã atseali aducã ncãceari.
3702180076	Cã huzmichearlu a Domnului nu prindi si s-ncaci, ma s-hibã moali cu tuts, axiu s-nveatsã oaminjilji sh-arãvdãtor.
370219007f	S-nveatsã cu muljeatsã contrarãlji, cu nãdii cã Dumnidzãlu lã da a lor mitãnjiusirea tsi s-agiungã s-cunoascã alihea,
37021a0068	shi s-yinã tu minti, ascãpãnda di cearcul a dracului, tsi lã ari acãtsat roghi s-fac vrearea a lui.
3703010046	Prindi s-u shtii aestã: tu dzãlili di ma nãpoi va yinã chiro greu.
37030200a9	Oaminjilji va hibã egoishtsi, tãmãcheari di pãradz, alãvdãtori, pirifanji, blãstimãtori, niascultãtori a pãrintsãlor, aharishti a buneatsãljei, nipistimenji,
3703030050	ni-durutsi, ni-puitiutsi, zburãtori, ni-tsãnutsi, cãtilji, tsi nu l-vor buna,
3703040044	prudotsi, cap-groshi, fudulji, cheflii ma multu di cãt dumnidzescu.
370305006d	Atselji suntu dumnidzescu tu videari, ma alipidats a puteariljei a Dumnidzãlui. Sh-di aeshti dipãrteadz-ti.
3703060087	Cã di la aeshti suntu atselji tsi intrã pri cãsi shi li arãdã muljerili atseli ngãrcati cu amãrtii, apucati di orixi soi di soi.
370307004f	Elji nveatsã totãna, ma pute nu poatã s-agiungu la cunushtearea a alihiljei.
37030800a2	Shi ashã cum Iannes sh-Iambresul lu cuntrarã Moisiul, ashã shi aeshti nvitsãtori s-cuntreadzã a alihiljei, suntu oaminji mintiaspartã, sh-arnisits tu pisti.
370309008a	Ma aeshti nu va neagã multu nãinti, ashã cum lã undzi sh-atsilor doi, cã zurleatsa-a lor va s-easã tu-padi sh-va s-veadã di tutsã.
37030a006b	Sh-tini lu urmash di-aproapi nvitsãtura a mea, purtarea, scupolu, pistea, arãvdarea, vrearea, insistarea,
37030b0090	avinãrili, munduirili tsi pãtsãi tu Antiochi, tu Iconio, sh-tu Listra. Tini shtii tsi priaĝuniri tricui, ma Dumnidzãlu mi ascãpã di tuti.
37030c005b	Sh-tuts atselji tsi vor s-bãneadzã cu dumnidzãsiri tu Hristolu Isus va s-priaĝuneascã,
37030d0078	ma oaminjilji atselji arãilji sh-arãdzãtorlji va si s-ducã arãu sh-ma arãu, arãdzãnda altsãlji sh-mintea a lor.
37030e0064	Ma tini armãnã tu atseali tsi nvitsash sh-ti cãndãrsish didip, shtiinda di la cai li nvitsashã.
37030f0086	Di cu ficiureatsã lcunoshti Sãmtili Scrituri, tsi pot s-ti facã shtiut trã ascãparea prit pistipsirea tsi easti tu Hristolu Isus.
3703100079	Tutã Scritura easti insuflat di Dumnidzãlu sh lipsit trã nvitsari, cãndãrsiri, ndridzeari sh-educatsii ti ndriptati,
3703110049	tsi omlu a Dumnidzãlui s-hibã perfectu, sh-itimãsit ti itsi faptu bun.
3704010099	Ma ti spigiur, nãintea a Dumnidzãlui sh-a Hristolui Isus, tsi yini trã giudicari yiilji sh-mortsãlji, tu fãnirusirea a lui sh-tu amirãriljea a lui.
3704020072	Preadicã zborlu, insisteadzã cu chiro sh-fãrã chiro, ndreadzã sh-vãrghea, urnipsea sh-nveatsã cu arãvdari.
37040300bc	Cã va s-yinã chirolu cãndu oaminjilji nu va u aravdã nvitsãtura atsea buna, ma, dupã capriciulu a lor, va s-adunã anvãrliga a lor buluchi di nvitsãtori trã gãdãlicari urecljili
3704040052	sh-va li dipãrteadzã urecljili di alihea shi va li-aducã cãtrã pãrãvuliili.
370405007f	Ma tini stãi cu minta alimtã tu itsido, aravdã munduirili, fã lucrul a evanghelistului sh-mplineadz tut huzmitipsirea a ta.
3704060061	Iarã mini ma mi versu ca biuturã cãtrã Dumnidzãlu, sh-chirolu a nchisirãljei a mea agiumsi.
370407004a	Alumta atsea buna u alumtai, u bitisii dalãgãtura, sh-u vigljeai pistea.
37040800ba	Dupã aestã mi ashteapti curuna a ndriptatiljei tsi Domnul, Giudicãtorlu atsel ndreptu, va nji-u da atsea dzuã, sh-nu mash a njia, ma sh-a tuts tsi ashteptu cu dor fãnirusirea a lui.
3704090028	Aĝunjisea-ti s-yinji trãoarã la mini,
37040a0078	cã Dima mi apãrãtsi, cã vrea aestã dunjauã, sh-fudzi Sãruna. Creshentul s-dusi tu Galatia, sh-Titul tu Dalmatsia.
37040b0067	Cu mini easti mash Luca, ljea-lu Marculu sh-adu-lu cu tini, cã nj-easti multu di ofil tu huzmitipsiri.
37040c001d	Tichicul lu pitricui tu Efes.
37040d006c	Cãndu s-yinj, adu cu tini mantelul tsi lu alãsai tu Troadã tu Carpul, sh-cãrtsili, ma multu pergamenili.
37040e0065	Alexandru, cãldãrarlu, nji featsi multi arãi. Domnul s-lji-u arãsplãteascã dupã faptili a lui.
37040f0042	Afirea-ti sh-tini di nãsu, cã ncuntrã multu zboarili a noastri.
3704100082	La apãrarea a mea atsea di prota tu giudic vãrã nu eara cu mini, ma tuts mi apãrãtsirã. Aestã s-nu si s-numirã di cãbati.
37041100b0	Ma Domnul stãtu ningã mini sh-nji deadi fuchii, tsi prit mini predicarea a evanghelui s-eara mplinitã shi s-lu avdza tuts pãngãnjilji. Mini ascãpai di gura a ljiundarlui.
3704120083	Sh-Domnul va mi ascapã di itsi lucru arãu tra s-mi ducã tu amirãriljea a lui tsereascã. Mãriri atsilui tu eta a etilor! Amin.
3704130042	Sãnãtati a Prishilãljei sh-al Acuila sh-a casiljei al Onesifor.
3704140044	Erastul armasi tu Corintu, sh-Trofimul lu alãsai niputut tu Miletu.
3704150081	Aĝunjisea-ti s-yinj nãintea a iarnãljei. Tsã pitrec sãnãtati Eubulu, Pudentu, Linu, Claudia sh-tuts fratsilji sh-surãrili.
3704160035	Domnul s-hibã cu duhlu a tãu! Harul s-hibã cu voi!
3800000004	Titu
38010100cb	Pavlul, servitorlu a Dumnidzãlui sh-apostulu al Isus Hristos. Mini escu aleptu sh-pitricut s-agiutã pistea a oamnjilor aleptsã a Dumnidzãlui sh-elji s-cunuoascã alihea tsi ti dutsi tu dumnidzãsiri.
3801020078	Atumtsea elji va aibã nãdia a banãljei eternã, tsi Dumnidzãlu, tsi nu arãdi, u tãxi nãinti di ahurhita a etilor,
380103008f	sh-tu chirolu tsi prindi lu aspusi zborlu a lui prit predicarea tsi nji si pistipsi a njia prit ordinlu a Dumnidzãlui, Ascãpãtorlu a nostru.
38010400a0	Cãtrã Titi, hiljilu a meu alihios tu pistea a noastrã: Har, [njilã] sh-pace di la Dumnidzãlu, Tatãl, sh-di la Domnul Isus Hristos, Ascãpãtorlu a nostru!
3801050088	Trã aestã ti alãsai tu Cretã, tsi tini s-ndredzi lucrili tsi au armasã ni adrati, sh-tu cathi cãsãbã s-badzi aushi cum ti ursii.
38010600a0	Cathiun di elji s-hibã nivãrghit, bãrbat a unei singur muljeari, s-aibã cilimenji pistimenji, shi s-nu hibã acuzatsi ti banã disfãrnatã sh-niascultatã.
38010700af	Cã episcoplu, ca administratorlu a casãljei a Dumnidzãlui, prindi s-hibã nivãrghit, nu fudul, nu inãtos, nu dat dupã yinlu, sh-nu om tsi imni dupã amintatic arushinos.
380108004c	Ma s-hibã oaspitat, ghinivoitor, dishtiptat, ndreptu, sãmtu, shi nfãrnat.
38010900af	Elu prindi s-tsãnã zborlu a pistiljei ashã cum lj-easti nvitsat, s-hibã ghini-pistipsit cu nvitsãtura atsea alihioasa sh-axiu s-cãndãrseascã atselji tsi grescu condra.
38010a0086	Cã suntu multsã, sh-ma multsãlji di atselji tsi suntu turnat dit pistea a uvreilor, suntu nicãndãrsits, zburãtori sh-arãditori.
38010b0082	Atsilor prindi s-lã si ncljidã gura cã minteascã fumealji ntredzi, nvitsãnda atseali tsi nu prindi, trã amintatic arushinos.
38010c0073	Un di nãshi, prufitlu Cretan, dzãsi: “Cretanjilji suntu totãna arãdioshi, agrinji arãi sh-pãntic-timbel!”
38010d0067	Aestã mãrtirii easti alihioasã. Trã atsea, vãrghea-lji cu aspru, tra s-hibã sãnãtoshi tu pisti,
38010e006a	shi s-nu ascultã pãrãvuliili a Iudeilor sh-dimãndãrili a oamnjilor, tra si s-dipãrteadzã di alihea.
38010f00b4	Tuti suntu curati trã atselji tsi suntu curats, ma trã lãvoshlji sh-trã atselji tsi nu pistipsescu, tsiva nu easti curatã. Meti, sh-mintea sh-conshtintsa a lor suntu lãvoasi.
3801100096	Elji mãrtirsescu cã lu cunoscu Dumnidzãlu, ma cu faptili a lor lu arniseascã, cã suntu aĝnusitsi, nicãndãrsitsi sh-anaxii trã itsi lucru bun.
3802010057	Ma tini nveatsã a alantsãlor atsea tsi easti idyea cu nvitsãtura atsea sãnãtoasã:
3802020063	Aushilji s-hibã dishteptsã, tinjisits, froninji, sãnãtoshi tu pisti, tu vreari sh-tu arãvdari.
3802030096	Tutashã, nveats-lã a moashilor s-aibã purtari cum lã ari hari a sãmtsãlor, nu munafitsi, nu sclayii a multului yin, ma nvitsãtoari a ghiniljei.
3802040053	Eali s-nveatsã nveastili atseali nali s-vor bãrbatsãlji a lor sh-hiljilji a lor,
38020500a0	s-hibã fronimi, curati, acãtsati cu lucrili a casãljei, buni cãtrã altsã, cãndãrsiti a bãrbãtsilor a lor, tsi zborlu a Dumnidzãlui s-nu si s-ngiurã.
3802060034	Urnipsea-lji tutashã tinirlji tra s-hibã misurats.
3802070056	Aspunã la itsido modelul a lucrilor buni: La nvitsãturã s-hits curats sh-tinjisits,
3802080081	s-avets unã zburari sãnãtoasã sh-fãrã cusuri, tsi contrarlu s-rushineadzã shi s-nu poatã s-greascã tsiva arãu trã voi.
3802090084	Nveats-lã sclayilji s-hibã sumbãgats a nicuchirilor a lor tu itsi lucru, s-lã hibã ghini-arãsit tu itsido, ni grãitã condra.
38020a0095	Elji s-nu furã atsea tsi nu easti a lor, ma s-hibã ghini-pistipsit, tsi tu itsido s-fac arãsit nvitsãtura a Dumnidzãlui, Ascãpãtorlu a nostru.
38020b005d	Cã harul ascãpãtor a Dumnidzãlui s-fãnirusi tsi s-aducã ascãparea trã tuts oamnjilji.
38020c0096	Harul a lui nã nveatsi s-alipidãm nipistipsirea sh-orixili a lumiljei, cã noi bãnãm cu tãpinii, cu ndriptati sh-cu dumnidzãsiri tu aestã etã,
38020d0088	ashtiptãnda nãdia atsea ghinicuvãntata sh-fãnirusirea multu-mãritã a marilui Dumnidzã shi a Ascãpãtorlui a nostru Isus Hristos.
38020e0092	Elu u deadi bana a lui trã noi, s-nã arãscumpãrã di itsi lucru fãrã di lege shi s-curã trã nãsu un popul aleptu, sh-etimu tu fapti buni.
38020f0068	Nveats-lã aesti lucri la altsã, urnipsea sh-vãrghea cu cathi puteari! Vãrã s-nu ti dispretsueascã.
3803010085	Adu-lã aminti atsilor tsi s-hibã sumbãgats a protsãlor sh-a autoritãtsilor, s-hibã cãndãrsits, etinji trã itsi faptã bunã,
3803020062	s-nu hibã munafitsi, s-hibã pacifitsi sh-imiri, spunãnda frunimeatsã cãtrã tutsã oamnjilji.
38030300ac	Vãrãoarã sh-noi earam zurlji, nicãndãrsitsi, arãshi, sclayilji a orixilor sh-a chehilor soi di soi, bãnãnda tu arãutati sh-tu zilii, aurãts sh-aurãnda un-alantu.
3803040069	Ma cãndu s-aspusi bunãtatea a Dumnidzãlui, a-Ascãpãtorlui a nostru, sh-vrearea a lui trã oamnjilji,
38030500b1	elu nã ascãpã, nu cu faptili atseali ndreapti tsi noi fãtsem, ma dupã njila a lui. Elu nã ascapã cu aspilarea a amintariljei atsea noaua sh-a rinoiriljei a Duhlui Sãmtu,
3803060053	tsi lu virsã fãrã mizurã pristi noi, prit Isus Hristos, Ascãpãtorlu a nostru.
380307007d	Trã atsea noi, ndreptãsitslji cu harul a lui, s-nã fãtsemu mushtinitori a banãljei eternã, tsi easti nãdia a noastrã.
38030800d2	Aestu zbor easti pistipsit. Voi tsi tini s-li aspunj cu fuchii aesti lucri, tsi atselji tsi au pistipsitã la Dumnidzãlu s-aibã cãshtiga s-facã fapti buni. Aesti lucri suntu buni sh-ufilisiti trã caitsido.
3803090083	Ma tini afirea-ti di zburãrili glãreshti, di ghenealoghiili, di debatili sh-di ncãcearili trã legea, cã suntu anaxii sh-goali.
38030a0078	Afirea-ti di omlu tsi easti ngrãnjaric, dupã tsi s-lu ai vãrghit unã oarã icã doauã ori, dipãrteadzã-ti di elu.
38030b005a	Tini shtii cã un ahtari om easti cicãrdisit, amãrtiseashti, sh-easti singur-giudicatã.
38030c0072	Cãndu s-pitrec Artemul icã Tihicul, aĝunjisea-ti s-yinji la mini tu Nicopoli, cã apofãsii s-trecu iarna aclo.
38030d0062	Cãshtigheadz-ti di cãlãtoria al Zena, a avucatlui, sh-al Apolon, tsi s-nu lã lipseascã tsiva.
