2800000005	Matej
40010b0098	Mangleja amala, ma dikh tut upro bišukaripe, nego upro šukaripe. Ko ćerela šukaripe, ovi e Devlestar. Ko ćerela bišukaripe, ov na dikhlja e Devle.
40010c00bc	E Dimitrijastar sare vaćerena sa najšukar – đi hem o čačipe složini pe adaleja, i ađahar hem amen vaćeraja sa najšukar olestar. A tu džane dai okova so amen vaćeraja čačipe.
40010d003e	Pana but so isi man te phenav će, ali na mangava prekalo lil,
40010e0097	nego nadinav man da ka dikhav tut sigate, hem ka vaćera muj mujeja. Mir tuja. Pozdravinena tut o amala! Hem tu pozdravin e amalen, đijekhe palo anav.
4100000004	Juda
41010100a1	Me o Juda, o sluga e Isuse Hristesoro hem o phral e Jakovesoro, pisinava okolenđe kolai vičime hem volime e Devlestar e Dadestar hem zaštitime ano Isus Hrist.
4101020034	O milosrđe, o mir hem o mangipe te barjol tumenđe.
41010300e1	Mle manglalen, iako but mangljum te pisinav tumenđe amare spasibnastar ano saveste injam zajedno, osetinđum potreba mle pisibnaja te ohrabrinav tumen te maren tumen zaki vera savi jekhvar zauvek dindi e svetone manušenđe.
41010400fc	Adalese so, maškar tumende čorale đerdinde nesave kolai već angleder odredime zako sudo. Adalai e biedevlesere manuša kola i milost amare Devlesiri preirinde ano nemoralno živiba hem kola odbacinena amare jekhe Vladare hem Gospode e Isuse Hriste.
41010500a7	A mangava te podsetinav tumen, iako tumen sa adava već džanen, da o Isus prvo spasinđa e Izraelconen tari phuv Egipat, a posle uništinđa okolen kola na verujinde.
41010600c4	Hem e anđelen kola na ićerde pe ko pumaro autoritet savoi lenđe dindo, nego ačhavde pumaro than, o Devel ićeri len phandlen večnone lanconencar ki tomina zako sudo savo ka ovel ko baro dive.
41010700b0	Ađahar o manuša tari Sodoma hem Gomora hem taro pašutne dizja kola sar lende ćerde preljuba hem džele murš muršeja, čhivdei sar primer, trpindoj i kazna ani večno jag.
41010800c4	Esavkei adala kola čorale đerdinena maškara tumende. Ađahar soi legarde pumare sunencar, meljarena pumaro telo e grehencar, odbacinena e Devlesoro autoritet hem vređinena e slavnone anđelen.
41010900ad	A čak ni o arhanđeo o Mihailo, kad raspravinđa pe e bengeja zako e Mojsijasoro telo, na tromandilo vređindoj te osudini le, nego phenđa: “O Gospod nek ukorini tut!”
41010a009c	A akala manuša vređinena sa okova so na haljovena, a okova so haljovena premalo nagon, sar o nerazumna životinje, adavai okova so legari len ani propast.
41010b00a3	Jao olenđe! Adalese so lelje te džan e Kainesere dromeja, hem zbog o pare mukle pe ano hovavdipe sar o Valaam, hem sar o Korej, uništinena pe ani pumari pobuna.
41010c0137	Sar soi o garavde stene talo more opasna zako brodija, ađahar hem adala manuša opasna ko tumare zajednička gozbe; hana tumencar bizi lađ hem dikhena samo korkore pumen. Oni sar o oblaci bizo pani kolen legari i barval, sar o kašta ano jesen kolen nane bijandipe, kola duj puti mule, hem ikalde taro koreno.
41010d00b1	I sar so o divlja talasija e moresere frdena i pena, ađahar on mothovena pumare lađarutne delja. Oni sar o čerenja save lutinena savenđei pripremime i najbari tomina zauvek.
41010e0091	Olendar prorokujinđa o Enoh, kova inele eftato generacija e Adamestar, vaćerindoj: “Ače, o Gospod avela ple bute hiljade svetone anđelencar
41010f00c7	te sudini sarijenđe hem te kaznini sa e biedevlesere manušen zako sa o bezbožna delja save bezbožno ćerde hem zako sa o uvredljiva lafija save o biedevlesere grešnici vaćerde protiv oleste.”
41011000ab	Adala manuša uvek gunđinena hem nikad nane zadovoljna, živinena samo palo ple požude; mujeja vaćerena barikane lafija hem zaki korist ćerena pe šukar e manušencar.
4101110075	A tumen, mle manglalen, setinen tumen e lafendar so angleder phende o apostolja amare Gospodesere e Isuse Hristesere.
410112008d	Adalese so phende tumenđe: “Ano poslednjo vreme ka ikljoven manuša kola marena muj, kola ka živinen palo pumare biedevlesere požude.”
4101130048	Adalai okola kola ćerena podele, telesna manuša kolai bizo Sveto Duho.
410114005c	A tumen, mle manglalen, barjoven ani tumari but sveto vera hem molinen tumen ano Sveto Duho.
4101150090	Ićeren tumen ano mangipe e Devlesoro đikote adžićerena amare Gospode e Isuse Hriste, ano plo milosrđe, te legari tumen ko večno dživdipe.
410116003e	Oven milosrdna okolenđe kola nane sigurna ko so te verujinen.
41011700a2	Spasinen averen ađahar so ka ikalen len oti jag. Averenđe oven milosrdna, ali ko isto vreme oven oprezna, mrzindoj hem o šeja savei meljarde lengere grehencar.
410118007b	A okolese kova šaj te arakhi tumen te na peren ano greh, hem bizi mana, ani bari radost, te čhivel tumen angli pli slava,
41011900a2	e jekhe Devlese, amare Spasiteljese, prekalo Isus Hrist amaro Gospod, te ovel slava, veličanstvo, zoralipe hem vlast angleder sa o vreme, akana hem zauvek! Amen.
420000000a	Otkrivenje
42010100c6	Akavai o otkrivenje e Isuse Hristesoro, savo o Devel dinđa le te šaj mothoj ple slugenđe so valjani sigate te ovel. Hem ov adava mothovđa ađahar so bičhalđa ple anđeo ple slugase e Jovanese.
420102005f	Ov svedočini oto sa so dikhlja: oto lafi e Devlesoro hem oto svedočanstvo e Isuse Hristesoro.
42010300a6	Blagoslovimei okova kova čitini hem okola kola šunena hem ićerena pe ko lafija taro akava proroštvo hem okolestar soi pisime ano leste, adalese soi o vreme paše.
42010400b2	Me, o Jovan, pisinava e eftane khanđirjenđe ani Tikori Azija: Milost hem mir tumenđe Okolestar kovai, kova ine hem kova avela, hem e eftane duhendar kolai anglo lesoro presto,
42010500c9	hem e Isuse Hristestar, kovai verno svedoko, prvo kova inele vazdime taro mule hem Vladari upreder e phuvjakere carija. Okolese kova volini amen hem kova oslobodinđa amen ple rateja oto amare grehija,
4201060080	hem ćerđa amen te ova carstvo hem sveštenici kola služinena e Devlese, lesere Dadese, olese slava hem zoralipe zauvek. Amen.
420107009d	Ače, ov avela e oblakonencar hem svako jakh ka dikhel le, čak hem okola so posavde le. I but ka roven palo leste sa o plemija ki phuv. Oja, ađahari. Amen.
4201080086	“Me injum Alfa hem Omega, Prvo hem Poslednjo”, vaćeri o Gospod o Devel, okova kovai, kova ine hem kova avela, Okova kova sa šaj.
42010900d6	Me, o Jovan, tumaro phral, kova zajedno tumencar injum ano patiba zako Carstvo e Devlesoro hem ani istrajnost ano Isus, injumle phandlo ko ostrvo Patmos zbog o lafi e Devlesoro hem zbog o svedočanstvo e Isusesoro.
42010a0066	Ko Dive e Gospodesoro, sar injumle ano Duho, šunđum pala mande zoralo glaso, sar o zvuk e trubakoro,
42010b009e	savo vaćerđa maje: “Pisin ano lil okova so dikheja hem bičhal ko efta khanđirja: ano Efes, Smirna, Pergam, Tijatira, Sard, Filadelfija hem Laodikeja.”
42010c006a	Irinđum man te dikhav kasoro glaso vaćerđa maje hem, kad irinđum man, dikhljum efta zlatna svećnjaci,
42010d0080	a maškaro svećnjaci nekas sar o Čhavo e manušesoro. Inele urjavdo ano baro ogrtači, a ko gruđa inele phandlo zlatno pojas.
42010e0069	Lesoro šero hem o bala inele parne sar i parni vuna, sar o hiv, a lesere jaćha sar o plamen e jagakoro.
42010f0075	Lesere pre inele sar i sjajno bronza kadi pročistime ani jagali peć, a lesoro glaso sar o zvuk e zorale panjengoro.
42011000a0	Ano desno vas ićerđa efta čerenja, a lese taro muj ikljola ine mači oštro taro soduj strane. Lesoro muj inele sar o kham savo sijajini ano sa plo zoralipe.
4201110093	Kad dikhljum le, peljum uzalo lesere pre sar mulo, a ov plo desno vas čhivđa upra mande hem phenđa: “Ma dara! Me injum o Prvo hem o Poslednjo.
420112008c	Me injum o Dživdo. Injumle mulo, a akana injum, ače, dživdo zauvek hem isi man o ključija oto meriba hem oto Had – o than e mulengoro.
420113004c	Adalese pisin okova so dikhljan, okova soi akana hem okova so posle ka ovel.
42011400cb	A ače o garavdo značenje oto efta čerenja saven dikhljan ano mlo desno vas hem o efta zlatna svećnjaci: o efta čerenjai o anđelja e eftane khanđirjengere, a o efta svećnjaci o efta khanđirja.”
42020100a5	“E anđeose e khanđirjakere ano Efes pisin: ‘Akava vaćeri Okova kova ićeri o efta čerenja ano plo desno vas hem kova phirela maškaro efta zlatna svećnjaci:
42020200b9	Džanav te delja, to trud hem ti istrajnost hem so našti te trpine e bišukare manušen. Iskušinđan okolen kola pese vaćerena dai apostolja, ali nane, hem arakhljan len dai hovavne.
4202030041	Istrajno injan, but patinđan zako mlo anav hem na odustajinđan.
420204003c	Ali, isi man nešto protiv tute: ačhavđan to prvo mangipe.
42020500b5	Adalese, setin tut kotar peljan. Pokajin tut hem ćer okova so ano početak ćerđan. Te na pokajinđan tut, ka avav hem ka cidav to svećnjako lesere thanestar maškaro khanđirja.
4202060056	A palem, akava ćereja šukar: mrzineja o delja e nikolaitengere save hem me mrzinava.
4202070093	Kas isi kana, nek šunel so o Duho vaćeri e khanđirjenđe. E pobednikose ka dav te hal taro kaš e dživdipnasoro, savoi e Devlese ano raj.’”
420208007d	“E anđeose e khanđirjakere ani Smirna pisin: ‘Akava vaćeri o Prvo hem o Poslednjo, okova kova inele mulo, ali uštino:
42020900cb	Džanav ti nevolja hem to čororipe, ali tu injan barvalo. Džanav hem zako bišukar vaćeriba save vaćerena će okola kola zako pumenđe vaćerena dai Jevreja, ali nane, nego oni e Sotonesiri sinagoga.
42020a00dc	Ma dara okolestar so valjani te nakhave o patnje. Ače, o beng nesaven tumendar ka frdel ano phandlipe, te iskušini tumen, i deš dive ka oven ani nevolja. Ov verno đi o meriba, hem ka dav tut i kruna e dživdipnasiri.
42020b007b	Kas isi kana, nek šunel so o Duho vaćeri e khanđirjenđe. E pobednikose ništa naka šaj te ćerel o dujto meriba.’”
42020c0071	“E anđeose e khanđirjakere ano Pergam pisin: ‘Akava vaćeri Okova kole isi o mači oštro oto soduj strane:
42020d00ec	Džanav kaj živineja, adari kaj e Sotonesoro presto. A palem zorale ićereja mlo anav hem na odrekninđan tut tari ti vera ana mande, čak ni zako vreme kad tumende, adari kaj živini o Sotoni, inele mudardo mlo verno svedoko o Antipa.
42020e00f0	Ali isi man nešto hari protiv tute: isi tut adari nesave kola ićerena pe ko sikaviba e Valaamesoro, kova sikavđa e Valake te čhivel e Izraelconen te grešinen ađahar so hale o mas savoi žrtvujime e idolenđe hem so mukhle pe ano blud.
42020f0053	Hem isto ađahar, isi tut hem esavke save ićerena pe ko sikaviba e nikolaitengoro.
4202100073	Adalese, pokajin tut! Te na ćerđan adava ka avav kora tute sigate, hem ka marav man olencar mačeja taro mlo muj.
42021100e4	Kas isi kana, nek šunel so o Duho vaćeri e khanđirjenđe. E pobednikose ka dav o garavdo maro vičime mana hem o parno bar, a ko adava bar pisime lesoro nevo anav, savo niko aver na džanel sem okolestar kova dobini le.’”
420212009e	“E anđeose e khanđirjakere ani Tijatira pisin: ‘Akava vaćeri o Čhavo e Devlesoro, kaserei jaćha sar o plamen e jagakoro, a o pre sar i sjajno bronza:
420213007b	Džanav te delja, to mangipe, ti vera, to služiba, ti istrajnost hem so akana ćereja više nego so ćerđan ano početak.
42021400c4	Ali isi man nešto protiv tute: mukeja e đuvlja e Jezavelja, koja pese vaćeri dai proročica, te sikaj hem te hovaj mle slugen te muken pe ano blud hem te han o mas savoi žrtvujime e idolenđe.
4202150050	Dinđum la vreme te pokajini pe, ali oj na mangela te pokajini pe zako plo blud.
420216008c	Ače, ka frdav la ani e nambormipasiri postelja, a okolen kola olaja mukena pe ano blud ani bari nevolja, te na pokajinde pe zako ple delja.
42021700bc	Hem ka mudarav lakere čhaven nambormipaja. Hem ađahar sa o khanđirja ka džanen da me injum Okova kova ispitujini o mislija hem o vile. Hem đijekhese tumendar ka dav palo tumare delja.
42021800c0	A tumenđe averenđe ani Tijatira, kola na ićerena tumen ko adava hovavno sikaviba hem kola na džanen “o bare tajne” e Sotonesere, phenava: naka čhivav upra tumende aver nesavo pharipe.
4202190039	Samo, zorale ićeren okova so isi tumen đikote na avava.
42021a0069	E pobednikose, okova kova đi o kraj ćerela okova so naredinđum, ka dav le vlast upreder o narodija –
42021b0056	ov ka vladini upreder lende sastrenale palicaja, ka zdrobini len sar e phuvjale čaren
42021c004f	– sar so hem me dobinđum la e Dadestar. A ka dav le hem e divesere čerenja.
42021d0042	Kas isi kana, nek šunel so o Duho vaćeri e khanđirjenđe.’”
42030100bd	“E anđeose e khanđirjakere ano Sard pisin: ‘Akava vaćeri Okova kole isi efta duhija e Devlesere hem efta čerenja: Džanav te delja – dičhola sar da injan dživdo, ali injan mulo.
420302007a	Phrav te jaćha! Zorjar okova so ačhilo, savo samo so nane te merel. Adalese so, te delja nane savršena anglo mlo Devel.
42030300bd	Adalese setin tut okolestar so priminđan hem so šunđan. Ićer tut upro adava hem pokajin tut. Ali, te na phravđan te jaćha, ka avav sar o čor, i naka džane ko savo sati ka avav tute.
420304009c	A palem, isi tut ano Sard nekobor manuša kola na meljarde pumare šeja e bišukare ćeribnaja. On ka phiren mancar urjavde ano parno, adalese soi dostojna.
42030500b5	Ađahar o pobedniko ka ovel urjavdo ano parne šeja hem naka kosav lesoro anav tari Knjiga e dživdipnasiri, nego ka priznajinav lesoro anav anglo mlo Dad hem anglo lesere anđelja.
4203060042	Kas isi kana, nek šunel so o Duho vaćeri e khanđirjenđe.’”
42030700ff	“E anđeose e khanđirjakere ani Filadelfija pisin: ‘Akava vaćeri o Sveto hem o Čačikano, kole isi o ključo e carosoro e Davidesoro – kad ov nešto phravela, niko našti adava te phandel, hem kad ov nešto phandela, niko našti adava te phravel:
42030800bb	Džanav te delja. Ače phravđum o udar angla tute, savo niko našti phandel. Adalese so, nane tut edobor zoralipe, a palem ićereja tut ko mlo Lafi hem na odrekninđan tut mle anavestar.
42030900cf	Ače, ka anav nesaven tari e Sotonesiri sinagoga kola zako pumenđe vaćerena dai Jevreja, ali nane, nego hovavena. Ka ćerav te aven tute hem te peren ko kočija anglo te pre, i ka haljoven da volinava tut.
42030a00af	Adalese so šunđan mli naredba te ačhove istrajno, hem me ka arakhav tut e vremestar oto iskušenje savo ka avel upro sa o sveto, te iskušini okolen kola živinena ki phuv.
42030b004c	Avava sigate. Zorale ićer adava so isi tut, te našti niko te lel ti kruna.
42030c0105	E pobedniko ka ćerav te ovel stubo ano hram mle Devlesoro hem nikad više naka ikljol olestar. Upro oleste ka pisinav o anav mle Devlesoro hem o anav mle Devlesere dizjakoro – e neve Jerusalimesoro – savo huljela taro nebo mle Devlestar, hem mlo nevo anav.
42030d0042	Kas isi kana, nek šunel so o Duho vaćeri e khanđirjenđe.’”
42030e0096	“E anđeose e khanđirjakere ani Laodikeja pisin: ‘Akava vaćeri o Amen, o Verno hem o Čačikano svedoko, okova prekala kaste o Devel ćerđa sa:
42030f004f	Džanav te delja. Na injan ni šudro ni tato. Te ove ine barem šudro ili tato!
4203100054	Ali adalese so injan mlako – ni tato ni šudro – ka čhungarav tut mle mujestar.
420311008e	Tu vaćereja: “Barvalo injum. Uljum barvalo hem na valjani maje ništa”, a na dikheja da injan jadno hem bedno, čororo, kororo hem nango.
42031200d1	Savetujinava tut mandar te čine zlato pročistime ani jag. Ađahar čače ka ove barvalo. Čin hem parne šeja hem urjav len te na dičhol to lađutno nangipe. Čin hem mast te makhe te jaćha, te šaj dikhe.
420313005b	Me ukorinava hem disciplinujinava okolen kolen volinava. Adalese, ov revno hem pokajin tut.
4203140087	Ače, terđovava anglo udar hem khuvava. Ko šunela mlo glaso hem phravela o udar, ka đerdinav oleste hem ka hav oleja, hem ov mancar.
4203150078	E pobednikose ka dav mancar te bešel ko mlo presto, sar so hem me pobedinđum hem bešljum mle Dadeja ko lesoro presto.
4203160042	Kas isi kana, nek šunel so o Duho vaćeri e khanđirjenđe.’”
42040100be	Palo adava dikhljum: eče, phravdo udar ko nebo. A okova glaso savo angleder šunđum sar vaćeri maje sar truba, phenđa: “Uklji akari, i ka mothovav će so palo akava valjani te ovel.”
420402005d	Otojekhvar prelelja man o Duho, hem dikhljum ko nebo presto hem nekas sar bešela upro leste.
420403007f	Adava kova beštino ko presto dičhilo sar o skupa bara jaspis hem sard, a uzalo presto inele duga savi dičhili sar o smaragd.
4204040098	Adava presto okružinde bišu štar prestolja upra savende beštine bišu štar starešine, urjavde ano parne šeja hem ine len zlatna krune upro šere.
4204050082	Taro presto ikljona ine munje, grmljavina hem gromija. Anglo presto thabljona ine efta baklje, a adalai o efta duhija e Devlesere.
