2800000006	Matiyu
42070800b1	Unuzo likuran Zabalun iwati anit amui likure nin ba alap, Unuzo likuran Yusufu iwati anit amui likure nin ba alap, Unuzo likuran Banyamin iwati anit amui likure nin ba aba alap.
42070900d9	Na isu ile vat, nyene ligo nanit wa duku gbardang na umong wasa abatiza ba-unuzu vat nmyine, akura, anit nan tilem-iyisina nbun kutet tiigo, nin nbun kuzara iwa shon atuluk aboo, imin tilang kutca ndabino nacara mine,
42070a006c	iwadi nyicu nin liwui lidia: “Utucu un Kutelle bitari, ulenge na asosin kutet tigo nin udu kiti kuzara!”
42070b00a4	Vat na nan kadura Kutelle wa kilin kutet tigo nin nakune a inawan tene inas nlai, ituna tumuzuno kutyin ita ti muro mine kutyin nbun kutet tigo isu Kutelle usujada,
42070c006c	iworo, “Uso nani! Liru, ngongong, njinjin, uzazinu, uyiko a likara udu kiti Kutelle sa ligan! Uso nani!”
42070d004e	Umong nan nya nakune tirini, ayaghari ale nshono imon iboo, tutun inuzu nweri?
42070e00a0	Meng woroghe, “Cikilari, fe yru,” ame belli, “Alele inughere ulenge na ina nuzu nan nya nniyu udia. Inani nakusu alutuk mine lau ata aboo nin nmyi kuzara.
42070f00a2	Bara nanere idi nbun kutet tigo Kutelle, idin sughe usujada kiti nlira kiyitik nin liring. Ame ule na a na asosin kitene kutete aba bagilinu ugudu me kitene mine.
4207100063	Na iba lanzu kukpong sa ukotu nayi tutun ba, na uwui ngwagai nwai ba ri nani ba, sa imomon njujuzu.
42071100a9	Bara kuzare na adi nan nya kiyitik kutet tigowe aba so unan libiya mi ine, aba dofinu ninghinu udu kigawa nmyen nlai, ame Kutelle ba wesu nani vat nmizin niyizi mine.”
4208010045	Na Ku kam npuno tiyat tin zore, kitene kane ta tik nanya kugirr kubi.
4208020039	Inyene nono katua Kutelle kuzor na isin, i nani alantung.
42080300dc	umon unan kadura Kutelle uni wa dak, awa myin kukurun nturari kunya kunang, awa yissin kitene nbagadi. Iwa nighe uturari gbardang anan di nakpa unin umunu nlira na nit alau vat kiteene nbagadi tizinariya nbun kutet tigo.
4208040061	Ncin nturare, nin lira na nit alauwe, wa fita a ghana udu kiti Kutellee unuzu nacar ngono kadure.
42080500b0	Unan kadure wa yaun kukurune a di kulo ula ku kitene nnagade. Amini wa filin unun uda deo kutyen, Kutelle koni wa tutuzo, anite ta bunin fiu, umalzinu kiti, nin hirtuzu kutyen.
4208060051	Nono kadura kuzore na iwa di nin na lantun kuzore fita iyisa nworu iwulsun aning.
42080700c4	Gono katwa kan cizunue wulsuno kulantung me. Intet nin la umunu nmii wa yita. Iwa filin unin nan nya in yii unan leo mcashi ntat in yie, a ukashi utat naca wa juju kidowo vat, a mpi vat wa li ida.
42080800a7	Gono kadura kan be wulsuno kun me kulantunghe, imonmong nafo likup lidya na lisa din lin la iwa tu linin nan nya kurawa. Ukashi utat nmyen kurawe kpilya nita nmii vat.
420809004a	Ukashi utat ninawa nan nya nmyene ku, ukashi utat tizirigin nmyene naniza.
42080a009d	Gono kadura un tate wulsuno kulantung me, fong fiyini fidya kitene kane deo kite kane, fi din walta nafo utushel, usun nutat nanya nigingawa a niti tini mei.
42080b007c	Lisa fiyini 'Wormwood'. Ku gir kun tat mein kpilya miso 'wormwood', anit gbardang wa kuzu unuzun nmyene na mi wa ti gbagbai.
42080c00de	Gono kadura kan nasse wulsuno kulantung me, ukashi utat nwui uni wa wuto, nanere ukashi utat npui a ukashi utat niyini. Ukashi utata mine wa kpilya usurio, nin kash utat liyirin a ukashi utat kiyitik wa yita nin kanang ba.
42080d00d8	Nyenje, lananza kuzi na ku wa di ngalu kitik kitene kani, yicu nin liwui lidia, li nin woro, “Kash'', ''kash'', ''kash'', kiti na na le na issosin nanya in yii, bara ngissin na lantung atate na nono kadura wulsu”
42090100a6	Itunna gono kadura kan taune wulsuno kulan tun me. In yene fiyini na fi deo kutyen unuzu kitene kani. I wa ni fiyini imoon pumi kibulung kuu kucomcom kun sali ligang.
42090200c7	A puno kuu ku comcom ku sali liganghe, libut ncin nuzu nan kuu kusali liganghe nafo ncin mongo na mi nuzu nan nya nla libut nakunti. Uwui nin niyini ta leibit bara ngutunu ncin mone nan nya kuu kone.
420903005c	Nan nya ncighe ficin nuzu nan nya udu uyii, iwa ni nani timung nafo tin ninan kitene in yie.
4209040081	Iwa belin nani na iwa lanza ukpi kutyene sa imomong ishifii sa kuca ba, se alenge cas na iwa di nin kulap Kutelle ni tin mine ba.
4209050076	Na iwa yinnin nani imolsu anite ba, ama iyoani udu tipui ti tauna. Ukonu mine ma yittu nafo timun finang na fi wa tii.
4209060075	Nan nya nayiri ane anit ma piziru ukul, ama na ima se ba, ima yittu nin sun woru i wadi imal kuzu, ukule na cun nani.
4209070092	Ficinghe masin nafo nibark nanga na ikyele nani udu likum. Nitin mine imonmong diku nafo titappa nizinariya a timoro mine nafo timuro nani asurne.
4209080037	Titi mine nafo tin nawani, a ayini mine nafo an ku pwi.
4209090070	Iwa di nin nimon kessuzu nigiri nafo nnikoro, a kuculu nagilit mine nafo kuchulu nakparkatu nibark ucindu likum.
42090a005f	Idi nin tidu tuzu nafo ato ninang; tiduewe dinin na gang lanzu nanit tikul udui tipuei ti taun.
42090b009a	Idi nin mong nafo Ugo mine nafo gono kadura unan kuu kucomcom kun sali igang. Lisa me nin ti Ibrananie idin yicighe Abaddon, a Hiliniawe yicaghe Apollyon.
42090c0047	Uneu ncizunghe kata. Yenjen! yenjen uimoin ipazaza iba din cinu tutung.
42090d007e	Gono kadura kan tocine wulsuno kulantung me, nmini wa lanza liwui nnuzu nan nya liwulu fizinariya kitene nbagade nbun Kutelle.
42090e0085	Liwuiye woro ngono kadura Kutelle na awa min Kulantunghe, a woro, “Suna nono kadura ninasse na i terin nan nya kurawan Afaratis.”
42090f0085	Nono kadura ni nasse na iwa malu uciu nani bara koni kube, lilone, npui une, likus lone, iwa sun nani imolu nkashi utat nanit asurne.
420910006d	Ngbardang na nan likum alenge na iwa di kitene ni bark wa duru amui akalt akut aba. Nwa lanza ngbardang mine.
42091100ed	Nanere nwa yene nibarke nan nya namoro nwui nighe nin na lenge na iwa di kitene nibarke. Imong kesuzu nigiri mine wa shigizin, mein bula nin mien tilung. Ati nibarke wa di nafo ati na zakki, nya tinu mine ula wa nucu ku, ncin a ulon nla.
420912006c	Uwusu ntat na nite wa kuzu nin na naleli aluban ntate: ule, ncing a ulon nle na uwa nucu nan nya tinuu mine.
420913007f	Bara akara nibarke wadi nan nya tinnu a tidu mine, bara tidu mine wa di nafo iyii, iwa di nin nati na iwa lanza anit ukul mung.
42091400dc	Ngissin nani asurne, alenge na iwa molu nani na alube ba, a na iwa sun usu nagbergenu usajada nin ticil nizinariya, azurfa, fikoro fi shine, litala, nin cil kuca, imon ile na iwa sa iyene kiti ba, ilanza ba, sa icina ba.
4209150057	A na iwa sun alapi nmolsu nanit ba, iwu mine, sa ipiru na wani mine sa adu likiri mine.
420a0100b3	Ntunna in yene nkan gono kadura kidya din cinu utolu unuzu kitene kani. Iwa tursu ghe nin kuwut, a likashi wa di kitene liti me. Umuro me wa massin uwui a abunu me nafo tilem nla.
420a020085	Awa min kafa ninyert ncara me na kawadi foang, amini wa darda kubunu ncara ulime me kitene kurawa a kun cara ugule me kitene kutiyen.
420a03005c	Amini wa ti ntet nafo liwui kuculu nzakki, tutung awa ti ntet ututuzu kuzor une asa u gurno.
420a04009d	Asa ututu kuzor une ngurno nwa din nworu nnyertin, nlanza liwui kitene kane nworu, “Nyeshe likot uliru ule na ututu kuzore wa belin. Nna uwa nyertin ba.”
420a050066	Gono kadura kanga na nwa yene a yisin kitene kurawa nin kutiyen, a ghantina ucara ulime me kitene kani
420a0600df	a silo nin le na adi uworu sa ligang-ule na ana ke kitene kani nin nimon ile na idi nan nye vat; uyii nin nimon ile na idi nan nye vat, a kurawa nin nimon ille na idi nan nye vat: “Na umong umolu kubi ma yituku tutung ba.
420a070095	Ama lilo na gono kadura kin zore cinu uwulsunu kulantung me, ma imon inyeshin Kutelle ma nin kulu, nafo na awa belin acin me anan liru nin nuu me.”
420a0800a9	Liwuiye na nwa lanza kitene kane su uliru nin mi tutung, aworo, “Cang, sere kufa ninyerti kongo na kudi ncara ngono kadure ule na a yissin kitene kurawa nin kutien.”
420a0900b0	Nya ndo kini gono kadurawa Kutelle nbelin ghe aniyi kaffa ninyerte. A woroi nenge, “Sere kufe uli kunin. Kuma ti liburi fe gbagai, ana nnuufe, kuba yitu mamas nafo titong.”
420a0a005b	Nwa seru kafa ninyerte ncara ngono kadure nleo kunin. Ku wa di mamas nnuu nighe ta gbagbai.
420a0b006c	Ntong tiwui woroi nenge, “Uma kuru usu anabae tutung gbas kitene nanit gbardang, timin, tilem nin nago.”
420b010090	Iwa niyi kugosin nafo uca fikoro nbatizu njangarang. Iworai, “Fita u bata kilari nlira Kutelle nin bagadi, nan na le na idin su nlira nan nye.
420b020092	Na uwa bata kudaru nwucu nlirue na kudi ndas kutyi nlire ba, bara ina ni Awurmi kuning. Ima patilu kipin kilauwe nan nya tipui akut anas nin tiba.
420b030070	Nma ni ashaida aba nighe likara nsun anabci nayiri limui nin na kat aba akut kutocin, ima shonu ajassi nimon.”
420b04006a	Ashaida abe inughere aca nzaitun aba nin tipitilla tiba tongo na ti yissin nbuun nCikilare nan nya in yie.
420b050091	Asa umong nferu ama cuci nani, ula ma nizu nan nya tinun mine uli anan nivira mine. Ulenge na apizira a lanza umong ukul ima molu nlongo libo we.
420b0600cd	Ashaida alele di nin likara nworu i tursu kitene kana bara uwuru wa juu kubi kongo na isu uanabce. Idi nin nakara nworu ikpilya nmyen miso nmii inin kuru ilanza uyie ukul nin na luba kubi kongo na ita usu.
420b0700a2	Kubi kongo na ima se imala ushaida mine, ku gbergenu kongo na kuna nuzu nan nya kuu kucomcom kun sali ligang masu likun nan ghinu. Ama li likara mine a molu nani.
420b080077	Abi mine ma nonnu libau nan nya kipin kidia (na adin dursuzu uSodom nin Masar) kika na iwa kotun Cikilari mine ku kuca.
420b09008b	Nan nya nayiri atat nin kagissin among vat nanit, akura, lilem nin mein iba yenju abi mine, a na ima yinnu nani i cisso abi mine kisset ba.
420b0a00be	Alenge na i sossin in yie ima su liburi libo inin su ubuki, har ma iniza imon filizunu kiti nado mine bara anan liru nin nuu Kutelle naba alele nati anitt alenge na issosin in yie ineo kang.
420b0b0097	Ama kimal nayiri atat nin kagisin nfip nlai unuzu kiti Kutelle ma piru nani ima fitu i yissin nin na bunu mine. Fiu fidya ma kifi alenge na iyene nani.
420b0c009e	Ima lanzu liwui li karau unuzu kitene kani ma woru nani, “Fitan idak kika!” Inung ma nin ghanu kitene kani nan nya kuwut, anan nivira mine yita in yenjue.
420b0d00d7	Nan nya ku birie kone uzullunu nin lirtizu kutyen ikop in likure ba disu. Uzinlinu kutin ba molu anit amui kuzo, ale na iba lau nin lai iba lanzu fiu, a anan ti nlai ye ma lanzu fiu ini Kutelle Ngongong kitene kane.
420b0e0035	Uneu nbe kata. Sun uca! Unui un tatte din cinu dadai.
420b0f00b1	Gono kadura kin zore wulsuno kulantung me, tiwui ti karau su uliru nanya in yie, i woro, “Kipin tigo in yie nlawa kipin tigo nCikilari nin Kristi. Ama su tigo har saligang.”
420b100075	Akune akut aba nin nanas ale na iwa sossin natet tigo nbun Kutelle inozo kutien ni timuro mine, indi Kutelle usajada.
420b11009c	I woro, “Ti difi nafi liburi libo, Cikilari Kutelle, unan tigo kitene vat, ule na adi, a na awa di, bara na una yiruu akara adia fe umini na cizin tigowe.
420b120114	Ti myin wa nana ayi, amma tinana nayi fe toni nda. Kubi nda isu anan kul uwusu kedegen, fe nin ni a anabawa fe ku uduk katwa mine, anit alau, nin na leng na ina lanza fiu lissa fe, umunu anan sali nakara nin na nan nakara. A kubi ndafi umolu alenge na idin molusu anan yie.”
420b1300ba	Uhaikali Kutelle kitene kani iwa pun ina ni wa yene usanduki likawali me iwa yene nanya nhaikale. Nkanang nmalizunu, tiwui nin tutuzu kiti nin lirtizi kutyen a udissu natantani gbardang.
420c01006b	Iwa yene kulap kudya kitene: uwani wa terin uwui, a upui nanya nabunu; a litapa miyini likure wa di litime.
420c020049	Awa di nin liburi kumat ayita kucilu nkon libari kumat-nanya nkonu kumat.
420c03008c	Iwa yene nkon kulap tutun kitene kani: Yenjen! Nkon kugbergenu kushine kudya na ku wa di nin nati kuzor, awulu kulidi a titapa kuzor litime.
420c040084	Udu me wa wanung ukashi utat niyini kitene kani a toltuno inin udak uyii. Dragon uni wa da yissin uwane na awa maru ase a molo gono.
420c050087	Awa maru gono, gona kilime, ulenge na adin cinu usu tigo timyin in yii vat nin sa fikoro. Iwa bolu gono me udu kiti Kutelle udu tigome.
420c060098	Uwane uni wa cun udu nanya kusho, kti ganga na Kutelle na kyek ghe mun, bara inan su libya me kitene uduru ayiri limui nin nakalt aba nin nakut kutocin.
420c070061	Nene likun wa fita kitene kani. Mikailu nin nono kadura me su likun nin dragon; a nono kaduru me.
420c080078	Amma na dragone wadi nin likara nworu a li likure ba. Bara nani na iwa kuru ise kitin so bara ame nin nono kadura me ba.
420c0900aa	Dragon udya-fiyi fikuse fone na idin yicu kubergenu sa shaita ule na awa rusuzu uyie vat-iwa turunghe udak kutyen, nono kadura me wang iwa turun nani nanghe udak kutyine.
420c0a00ec	In tunna nlanza liwui karau unuzu kitene kani, liworo, “Nene utucu nda, likara nin kipin tigo Kutelle, nin likara in Kristi me. Bara ina turun unan vuruzu linawana bite udu kutyen-ulenge na a vuruzu nani ubun Kutelle lirin nin Kyitik.
420c0b0066	Iwa li likara me nin mii kuzara nin liru nshaida mine, bara na iwa us tilai mine kan ba, har udu ukul.
420c0c00e6	Bara nani, sun liburi libo, anun anan kitene natenle, nan na lenge na issosin ku vat. Amma kash in yie nin kurawa bara kugbergenu na tolu ucndak kitimine. A kulung nin nayi ananzang kang, bara na ayiru kubi me nlawa cingilinghari.
420c0d005f	Na dragon wa yinin i turunghe udak nanya in yii, amini wa piziru uwane na ana maru gono kilime.
420c0e00ca	Amma iwa ni uwane agilit nakara kuzi, bara anan fita udu kiti kanga na ina kyele ghe mun nanya intene, kite na ima di su libya me ku, nin kubi a kubi, nin kugir kubi-kiti kanga na fiyiye wasa fiduru ba.
420c0f0062	Fiyi ye gutuna nmyen nanya nnuu me nafo kigawa, anan se ata fignunan nmyen a yalya uwane anya mun.
420c10006a	Amma kutyen koni wa bun uwane. ku wa puun unuu me ku mila kigawe na dragone wa guttun unuzu nanya nnuu me.
420c110086	Ayi in dragone ani wa nana kang anya ama disu likun nin kagisin fimus nwane-alenge na iyinna nin tiduka Kutelle a ushaida nbelen Yisa.
420d0100e3	Ddragone uni wa yissin kitene licicin nbiyu kurawa. In nin yene finawa kusho din nuzu nanya kurawa. Awa di nin nawulu likureaati kuzur. Nyana wulu kuzore kolome wa di nin kitik tigo, nate tutung tisa wa duku tin zuguzo Kutelle.
420d0200be	Finawa kusho kune nan wa yene wadi nofo kukpi. Abune wa masin fo abunu fichiin, unuwe nafo unuun nzakii. Dragone na ghe likara me, nin kiti lisosin me, anin na ghe likara lidya nsu kataa me.
420d03008f	Nloliti nya nati finawa koshe wa di nin kunut na kuwa sa da nin kulme. Ama kunute na mo ushinu, uyii vat tutung kifuzo tinu inin dofino finawe.
420d0400c3	Inughe wan wa su udragone usujada bara na awa ni finawan tine akara, iwa su finawan tene usujada, tutung i leu ubun nbelu, “Ghari di fo finawan tine? tutung “Ghari nya a sung nnung ninghe?”
420d050082	Iwa ni finawan tene unnu nliru nin tikunang lifi aati tizogo, iwa yinin ghe a suu tigo udu tigo udu duru tipui akut anas nin tiba.
420d060075	Finawan tene puno unu me a zoguzo Kutelle, lisame, udu kikakaa na a sosin ku nan na le na isosin nin ghe kitene kane.
420d070080	Iwa yinin finawan tene asu likum nin nanit alau anin kifo anin. Tutung iwa nighe likara kitene vat na nit, tilelem nin ni gbiri.
420d08008f	Vat na le na idin nyan yi ba su ghe usujada, nyan chizinun ken yi, vat ale na iwa yertin tisa mine nyan tagarda Gono Kutelle, ule na iwa imolu.
420d09001f	Ule na adinin na tuf na alanza.
420d0a00b5	Ule na iba yiru ghe udu lichin, nya lichinari aba du. Ule na iba molu ghe nin litan, nin litannare iba molu ghe. Uyichulu ule na le na inonko nibine nya kidegen bara ale na idi lau.
420d0b005e	In nin yene fon finawa, tene nnuzu nya yi. Awa di nin na wul aba gono kuzara alira for dragon.
420d0c0076	Nbun finawa kusho nfinu ayi likara ataa ale na isosin nya yi isu finawan tenen nfinu usujada-ule na kunut me na shiin.
420d0d0046	Awa su adadu zikiki a taa ula utolu nnuzu kitene kane udeu nbun nanit,
420d0e0069	nin na adadu a zikiki arusuzo ale na idi nyan ye, adin su anin ike nchil nin litang, vat nane na akuu ba.
420d0f0064	Iwa yinin ghe anin nchil finawantene infip azoguzu anin molsu ale na inari usu finawa kushe usujada.
420d100085	Awati anit vat adidya nin na bebene, anan se nin na nan diru, achiin nan sali na chiin iseru kulap nachara alime mine sa niting mine.
420d110056	Na uwa din mang ba unit seru sa aleu sa kulap finawa kushe ba, watu, lisame sa ulamba.
420d120083	Ulele uyichi ujinjinaghari. Andi umon dinin yenjun bun, na a batiza ulamba finawa ko shue, ulamba nnit usirne ari. Ulamba me di 666
420e0100b2	Nwa yenje in yene kukan Kutelle yissin likup in Sihiyona. Ligowe ninghe anit wa di amui akalt likure nin nakut anas alenge na iwa di nin ninyerte lissame nin lin life nitin mine.
420e0200ac	Nwa lanza liwui unuzu kitene kani liwa di gberere nafo udu nmyen midya nin tutu Kutelle. Udunu lisui ye na nwa lanza tutung wadi nafo tiwui nidowo na anan fowe wa din fowe.
420e0300c0	Iwa su awa apesse nbun kutet tigo we nin bun na nan lai nanas a akune. Na umong wasa ayinno aweu ba andi na anit amni akalt likure nin nakut anas nin na nasse na ina tucu nani nanya in yii ba.
420e04012d	Inunghare alenge na ina nanza atimine nin dinong na wni ba, bara ina ceo ati mine lau na ina nanza atimine nin dinong na wani ba. Inughee alenge na ina dortu kukan Kutelle vat kiti kanga na ama du. Alengenere iwa bolu nani unuzu nanya nidowo nanit iso kumat ncizunu udu kiti Kutelle nin kukam Kutelle.
420e050040	Na iwa se kinu tinnu mine ba, bara na ina se lidarni nghinue ba.
420e0600bb	Nwa yene nkan gono kadura din galu kitene Kutelle, ulenge na awa min kadura nliru ugegeme ulenge na ama bellu unin kiti na lenge na issosin in yii vat, vat timyin, akara, tilem nin nanit.
420e0700bd	Awa yicila nin liwui lidya aworo, “Lanzan fiu Kutelle ini ghe ngongong. Bara kubi nshara me nda sunghe usujada, ame ulenge na ama kye kitene kani, nin kutyen, kurawa a vat nin gingawa.”
420e0800f7	Nkan gono kadura Kutelle kin ba dofino kimal me a woro, “Udio, udio Ubabila udya, ulenge na amati vat ti myin ina nani na sono ntoro kaput ndinong me, ntoro mongo na sono ntoro kaput ndinong me, ntoro mongo na mina daghe nin tinana nayi kang.”
420e0900a3	Nkan gono kadura Kutelle kin tat dofino nani abelle nin liwui kang a woro, “Asa umong nsu finawa ntene nin cil me usujada, amini sere kulap kitin me sa ncara me,
420e0a00e1	ame wang ma sonu nanya nmyen narau tinana nayi kutelle mongo ina kyek ico minin sa usarunu nanya kashik tinana nayi me. Unite na aa sono ama niu kang nin la a ulon nla Kutelle nbun nnono kadure me nilau nin bun kukan Kutelle.
