2800000007	Matthew
420c0400e7	And his tail drew along the third part of the stars of heaven, and cast them on the earth. And the dragon was standing before the woman, who was about to bring forth, so that, when she should bring forth, he might devour her child.
420c050089	And she brought forth a male child, who was to rule all nations with a rod of iron. And her child was caught up to God and to his throne.
420c0600b0	And the woman fled into the wilderness, where she had a place which was prepared for her by God; so that they might nourish her there a thousand and two hundred and sixty days.
420c070074	And there was war in heaven: Michael and his angels fought against the dragon, and the dragon and his angels fought,
420c080040	and prevailed not; nor was their place found any more in heaven.
420c0900c3	And the great dragon was cast out, the old serpent, who is called the Deceiver, and Satan, who seduceth all the inhabited world: he was cast upon the earth, and his angels were cast out with him.
420c0a00f5	And I heard a great voice in heaven, which said: Now is there deliverance, and the power and the kingdom of our God, and the dominion of his Messiah: because the Accuser of our brethren is cast out, who accused them day and night before our God.
420c0b0092	And they overcame him, because of the blood of the Lamb, and because of the word of their testimony: and they loved not their life, even to death.
420c0c00c0	Therefore, be joyful, O heaven, and ye that dwell there. Woe to the earth, and to the sea; for the Deceiver hath come down to you, being in great wrath since he knoweth that his time is short.
420c0d0076	And when the dragon saw that he was cast out upon the earth, he persecuted the woman who brought forth the male child.
420c0e00ca	And to the woman were given the two wings of the great eagle, that she might fly into the wilderness, to her place; where she is nourished a time and times and half a time, from the face of the serpent.
420c0f0085	And the serpent ejected from his mouth waters like a river, after the woman, that he might cause her to be carried away by the flood.
420c100080	And the earth helped the woman: and the earth opened its mouth, and drank up the flood which the serpent ejected from his mouth.
420c1100e8	And the dragon was enraged against the woman; and he went to make war upon the residue of her seed, who keep the commandments of God, and have the testimony of Jesus. [(Revelation of John 12:18) And he stood on the sand of the sea.]
420d010099	And I saw a beast of prey come up from the sea, having ten horns, and seven heads; and upon his horns ten diadems, and upon his heads names of blasphemy.
420d0200ce	And the beast of prey which I saw, was like a leopard; and his feet like those of a wolf, and his mouth like the mouth of lions: and the dragon gave to him his own power and his throne, and great authority.
420d03008a	And one of his heads was wounded as it were to death; and his deadly wound was healed. And all the earth wondered after the beast of prey.
420d04007f	And they worshipped the dragon, because he had given authority to this beast of prey, and they said, who can make war upon him?
420d050087	And there was given to him a mouth speaking great things, and blasphemies: and authority was given him to operate forty and two months.
420d060079	And he opened his mouth in blasphemy towards God, to blaspheme his name and his tabernacle, and them who dwell in heaven.
420d070096	And authority was given him over every tribe and people and tongue and nation: and it was given him to wage war with the saints, and to overcome them.
420d080096	And all that dwell on the earth, whose names are not written in the book of life of the Lamb slain from the foundation of the world, will worship him.
420d090023	If any one hath ears, let him hear.
420d0a00c1	If any one carrieth into captivity, he shall himself go into captivity; and if any one slayeth with the sword, he must be slain with the sword: here is the patience and the faith of the saints.
420d0b0086	And I saw another beast of prey, which came out of the earth; and he had two horns like those of a lamb, and he spoke like the dragon.
420d0c0068	And before him he exercised all the authority of the first beast of prey, whose deadly wound was healed.
420d0d0065	And he wrought great signs, even so as to make fire come down from heaven upon the earth, before men.
420d0e0081	And he seduced them that dwell on the earth, to erect an image to the beast of prey who had the wound from a sword and recovered.
420d0f00a7	And it was given him to put life into the image of the beast of prey; and to cause that all they who would not worship the image of the beast of prey, should be slain:
